archetype,gene,log1p,z_scaled
arch_0,Apon,0.42997834,-0.06078489
arch_0,Apoo,0.027560638,0.014761988
arch_0,Apool,0.023941847,-0.015784374
arch_0,Apopt1,0.022157917,-0.025828118
arch_0,App,0.011805373,-0.10833134
arch_0,Appbp2,0.043062154,0.055348463
arch_0,Appl1,0.031005919,0.058573272
arch_0,Appl2,0.01679697,0.03063831
arch_0,Aprt,0.07999092,0.010985821
arch_0,Aptx,0.01155786,-0.006490964
arch_0,Aqp11,0.05937275,-0.009457713
arch_0,Aqp4,0.0011237921,-0.09568487
arch_0,Aqp8,0.14299607,-0.15137202
arch_0,Aqp9,0.38332993,0.25248474
arch_0,Aqr,0.020551914,-0.011021137
arch_0,Araf,0.05474824,-0.00813495
arch_0,Arap1,0.031998903,0.036838345
arch_0,Arap2,0.024998678,0.018325597
arch_0,Arcn1,0.100974,0.0298166
arch_0,Arel1,0.034043632,0.008954454
arch_0,Arf1,0.2189979,0.059368752
arch_0,Arf2,0.008953888,0.007865241
arch_0,Arf3,0.08883889,0.008739939
arch_0,Arf4,0.13342923,0.0020597298
arch_0,Arf5,0.23247048,0.116462395
arch_0,Arf6,0.03876593,0.02947047
arch_0,Arfgap1,0.032025523,0.014804427
arch_0,Arfgap2,0.109751746,0.04933585
arch_0,Arfgef1,0.07030304,-0.03477561
arch_0,Arfgef2,0.043745603,0.057877727
arch_0,Arfip1,0.019971058,-0.026167272
arch_0,Arfip2,0.008806444,0.0032665827
arch_0,Arfrp1,0.03303924,0.04678744
arch_0,Arg1,0.26219243,-0.2194572
arch_0,Arglu1,0.051050697,0.0006174389
arch_0,Arhgap1,0.006122673,-0.027223486
arch_0,Arhgap12,0.022165481,0.022229617
arch_0,Arhgap17,0.0101683345,0.0038957992
arch_0,Arhgap18,0.026739206,0.032759417
arch_0,Arhgap21,0.016175758,-0.028920447
arch_0,Arhgap24,0.0062361825,-0.01253704
arch_0,Arhgap26,0.011611236,-0.0073743053
arch_0,Arhgap29,0.06567213,0.03139154
arch_0,Arhgap32,0.009416156,-0.0007991642
arch_0,Arhgap35,0.06134136,-0.0049117864
arch_0,Arhgap42,0.081870675,0.023994893
arch_0,Arhgap5,0.15103616,0.06602776
arch_0,Arhgap6,0.00410156,-0.09526651
arch_0,Arhgdia,0.059095737,0.03777054
arch_0,Arhgef1,0.0190272,0.015329604
arch_0,Arhgef10l,0.023188807,0.053345475
arch_0,Arhgef12,0.13122368,-0.012231273
arch_0,Arhgef18,0.022762142,0.027295439
arch_0,Arhgef19,0.0469546,0.04548207
arch_0,Arhgef26,0.039976723,-0.019653168
arch_0,Arhgef3,0.020757776,0.02578675
arch_0,Arhgef5,0.032445166,0.02871611
arch_0,Arhgef7,0.018552966,0.04230019
arch_0,Arid1a,0.07119889,0.024285866
arch_0,Arid1b,0.041500535,0.10844363
arch_0,Arid2,0.030295141,0.030720446
arch_0,Arid4a,0.027198177,0.018868113
arch_0,Arid4b,0.027280211,0.010422464
arch_0,Arid5b,0.17177105,0.056089118
arch_0,Arih1,0.03825992,-0.031833824
arch_0,Arih2,0.04662441,0.005858775
arch_0,Arl1,0.10006028,-0.009390781
arch_0,Arl14ep,0.005846348,-0.012443044
arch_0,Arl15,0.005382156,-0.030056901
arch_0,Arl16,0.013831446,0.06029235
arch_0,Arl2bp,0.01937569,0.04044028
arch_0,Arl3,0.022285054,-0.0011452939
arch_0,Arl4a,0.09053708,0.06061946
arch_0,Arl4d,0.05587158,-0.00345182
arch_0,Arl5a,0.17818847,0.04304027
arch_0,Arl5b,0.04568051,-0.020269599
arch_0,Arl6ip1,0.4252286,0.104607955
arch_0,Arl6ip4,0.091800325,0.03516797
arch_0,Arl6ip5,0.028731866,-0.0007331893
arch_0,Arl6ip6,0.01821349,0.006845468
arch_0,Arl8a,0.01894394,-0.0020433245
arch_0,Arl8b,0.09001513,0.04451251
arch_0,Armc1,0.08068027,8.460181e-05
arch_0,Armc10,0.011012758,0.022926692
arch_0,Armc5,0.016074508,0.018692411
arch_0,Armc8,0.034237936,0.055822615
arch_0,Armcx3,0.0076723406,-0.057770275
arch_0,Armt1,0.014769438,0.013018612
arch_0,Arnt,0.021620745,-0.027405934
arch_0,Arpc1a,0.090667725,-0.006254115
arch_0,Arpc1b,0.043383304,-0.036166042
arch_0,Arpc2,0.22127499,0.10416248
arch_0,Arpc3,0.057603624,-0.031504262
arch_0,Arpc4,0.0355838,-0.024170913
arch_0,Arpc5,0.15165094,0.09521556
arch_0,Arpc5l,0.11158806,0.067868106
arch_0,Arpp19,0.34955388,0.15166575
arch_0,Arrdc3,0.14064543,0.1208553
arch_0,Arrdc4,0.020039983,0.013052531
arch_0,Arsa,0.042376556,-0.008186181
arch_0,Arsb,0.04015916,0.032465592
arch_0,Arsg,0.010947144,-0.08231634
arch_0,Arsk,0.009827,0.002037515
arch_0,As3mt,0.048702475,-0.029947445
arch_0,Asah1,0.025359787,0.01662251
arch_0,Asah2,0.0118267555,-0.009168122
arch_0,Asap1,0.015200996,-0.017947417
arch_0,Asap2,0.011252181,0.04187128
arch_0,Asap3,0.006740705,-0.027765248
arch_0,Asb13,0.05659276,0.039144006
arch_0,Asb3,0.013502137,0.007246246
arch_0,Asb7,0.017990328,-0.0054422747
arch_0,Asb8,0.028398976,0.018028667
arch_0,Ascc1,0.031248607,0.074337214
arch_0,Ascc2,0.024868337,0.018659929
arch_0,Ascc3,0.04327962,-0.027852789
arch_0,Asf1a,0.010893749,-0.024811061
arch_0,Asgr1,0.4285165,0.048846297
arch_0,Asgr2,0.2322905,0.004689765
arch_0,Ash1l,0.06304232,0.028810134
arch_0,Ash2l,0.017627442,0.014504675
arch_0,Asl,0.22778082,-0.16961351
arch_0,Asna1,0.0148629295,-0.016855389
arch_0,Asnsd1,0.049972206,0.029002704
arch_0,Aspa,0.018356951,0.0048825704
arch_0,Aspdh,0.0702691,-0.10383483
arch_0,Aspg,0.11042122,-0.17964086
arch_0,Asph,0.03314811,-0.029331502
arch_0,Aspscr1,0.077417925,0.10129693
arch_0,Asrgl1,0.013713755,0.03736879
arch_0,Ass1,0.37687337,-0.3484215
arch_0,Asxl1,0.020395719,0.0044449572
arch_0,Asxl2,0.034053095,0.0021377602
arch_0,Atad1,0.07152947,0.00752405
arch_0,Atad2b,0.026645312,-0.014066262
arch_0,Atad3a,0.043816146,0.015198491
arch_0,Atat1,0.010130712,-0.022053633
arch_0,Ate1,0.018911796,0.0054151975
arch_0,Atf1,0.036378548,-0.0020341775
arch_0,Atf2,0.04622664,0.009126476
arch_0,Atf3,0.027057583,0.023919882
arch_0,Atf4,0.13420103,0.068717435
arch_0,Atf5,0.3356749,0.061571397
arch_0,Atf6,0.04951529,-0.011667956
arch_0,Atf6b,0.009141293,-0.0019290065
arch_0,Atf7,0.019487504,0.00070875604
arch_0,Atf7ip,0.016529784,-0.017183615
arch_0,Atg10,0.010967397,0.01877058
arch_0,Atg101,0.07661439,-0.008410312
arch_0,Atg12,0.039476678,0.06838885
arch_0,Atg13,0.03869619,-0.044805728
arch_0,Atg14,0.029420078,0.040054303
arch_0,Atg16l1,0.031805787,0.039644513
arch_0,Atg16l2,0.012255877,0.0019935872
arch_0,Atg2a,0.037431885,-0.018695883
arch_0,Atg2b,0.014442708,-0.026548253
arch_0,Atg3,0.086935505,0.007893299
arch_0,Atg4a,0.0071285893,-0.021554602
arch_0,Atg4b,0.031914044,0.029077217
arch_0,Atg4c,0.0056663267,-0.04552817
arch_0,Atg4d,0.04255782,0.01725116
arch_0,Atg5,0.09065395,0.05691598
arch_0,Atg7,0.050371785,0.039752774
arch_0,Atg9a,0.043311387,-0.02509657
arch_0,Atic,0.014036222,0.001578914
arch_0,Atl2,0.08775511,-0.0021541957
arch_0,Atl3,0.06501219,0.047100406
arch_0,Atm,0.012961777,0.02900723
arch_0,Atmin,0.012665553,0.022901135
arch_0,Atn1,0.018404532,0.038817365
arch_0,Atoh8,0.023941504,-0.009137891
arch_0,Atox1,0.394953,0.08501776
arch_0,Atp11b,0.02962811,0.010058064
arch_0,Atp11c,0.20544195,0.12555921
arch_0,Atp13a1,0.030935649,-0.035733003
arch_0,Atp13a2,0.02263609,0.018430915
arch_0,Atp13a3,0.12878074,0.081325054
arch_0,Atp1a1,0.16645965,-0.058511335
arch_0,Atp1b1,0.06865722,-0.08289343
arch_0,Atp1b3,0.03294209,-0.002576219
arch_0,Atp23,0.010658056,0.009189133
arch_0,Atp2a2,0.09526746,-0.06508072
arch_0,Atp2b1,0.0534231,-0.014910052
arch_0,Atp2c1,0.030447999,0.026239581
arch_0,Atp5a1,0.5393981,-0.028352557
arch_0,Atp5b,0.4425564,-0.10068402
arch_0,Atp5c1,0.24565125,-0.04830475
arch_0,Atp5d,0.2920916,-0.04503349
arch_0,Atp5e,0.48951995,-0.08494035
arch_0,Atp5f1,0.30491224,0.0136322435
arch_0,Atp5g1,0.30498326,-0.20142663
arch_0,Atp5g2,0.29742748,0.036495462
arch_0,Atp5g3,0.4474257,-0.11069763
arch_0,Atp5h,0.15498513,-0.14383231
arch_0,Atp5j,0.18715711,-0.16023725
arch_0,Atp5j2,0.14875203,-0.18844524
arch_0,Atp5k,0.3477831,-0.07926378
arch_0,Atp5l,0.3155103,-0.05049678
arch_0,Atp5o.1,0.16460215,-0.16210043
arch_0,Atp6ap1,0.05206308,-0.0011356585
arch_0,Atp6ap2,0.055517912,0.03614837
arch_0,Atp6v0a1,0.039354224,0.046026386
arch_0,Atp6v0a2,0.025817987,0.03698927
arch_0,Atp6v0b,0.12032925,-0.01285047
arch_0,Atp6v0d1,0.09774919,0.073204465
arch_0,Atp6v0e,0.09011945,0.005517256
arch_0,Atp6v1a,0.10370034,0.071557134
arch_0,Atp6v1b2,0.049232904,0.03924673
arch_0,Atp6v1c1,0.04994571,0.017505901
arch_0,Atp6v1d,0.054083463,0.049797244
arch_0,Atp6v1e1,0.13468134,0.009958023
arch_0,Atp6v1f,0.108080685,-0.021452188
arch_0,Atp6v1g1,0.13131417,-0.063431375
arch_0,Atp6v1h,0.049224537,0.043992035
arch_0,Atp7b,0.029698195,-0.013894546
arch_0,Atp8b1,0.057550102,0.03486204
arch_0,Atp9a,0.077623166,0.08539058
arch_0,Atp9b,0.03820289,0.050578058
arch_0,Atpaf1,0.012604011,-0.014148178
arch_0,Atpaf2,0.012484774,-0.017963644
arch_0,Atpif1,0.07816789,-0.00891328
arch_0,Atr,0.007057611,-0.025711983
arch_0,Atraid,0.083026655,-0.035836477
arch_0,Atrip,0.01139339,-0.002551183
arch_0,Atrn,0.09090789,0.11446366
arch_0,Atrnl1,0.018566268,0.014922042
arch_0,Atrx,0.072521076,0.019120364
arch_0,Atxn1,0.07493263,0.019892748
arch_0,Atxn10,0.078702636,0.022338009
arch_0,Atxn1l,0.011060596,0.0011483734
arch_0,Atxn2,0.06510445,-0.028600747
arch_0,Atxn2l,0.028014785,0.047353074
arch_0,Atxn3,0.0138223395,0.004785939
arch_0,Atxn7,0.028460212,-0.0646177
arch_0,Atxn7l1,0.01770988,-0.014033254
arch_0,Atxn7l3,0.02839595,0.07152322
arch_0,Atxn7l3b,0.19363464,0.034065343
arch_0,Auh,0.051477175,0.042752527
arch_0,Aup1,0.18240568,0.028097788
arch_0,Aurkaip1,0.105008535,-0.016568666
arch_0,Aven,0.03069004,0.008013083
arch_0,Avl9,0.027673338,0.013662194
arch_0,Avpi1,0.096398175,-0.012717177
arch_0,Avpr1a,0.028058263,0.11003221
arch_0,Axin1,0.024644008,0.054644145
arch_0,Azgp1,0.563297,-0.099117465
arch_0,Azi2,0.068468384,0.04820062
arch_0,Azin1,0.09876187,0.037726223
arch_0,B230118H07Rik,0.03049942,0.036313936
arch_0,B230219D22Rik,0.08727653,0.023177061
arch_0,B230354K17Rik,0.009595396,0.024462383
arch_0,B2m,0.7627895,-0.23240052
arch_0,B3galnt2,0.006957231,-0.020248933
arch_0,B3galt1,0.048107725,0.048872486
arch_0,B3gat3,0.04559301,0.032837074
arch_0,B430010I23Rik,0.009387759,0.003292961
arch_0,B430119L08Rik,0.036154144,-0.05643425
arch_0,B4galnt1,0.09977639,0.030490248
arch_0,B4galt1,0.04548939,0.029660754
arch_0,B4galt3,0.008481462,0.0017471693
arch_0,B4galt5,0.01610312,-0.03656682
arch_0,B4galt7,0.009357353,0.010555462
arch_0,B4gat1,0.020868998,0.00031102635
arch_0,B630019A10Rik,0.16212535,0.071613565
arch_0,B9d2,0.008336967,0.00974503
arch_0,BC003331,0.037997864,-0.021406708
arch_0,BC003965,0.05852742,0.030825557
arch_0,BC004004,0.07440972,-0.03936699
arch_0,BC005537,0.2621197,0.06975693
arch_0,BC005561,0.014318536,-0.03419073
arch_0,BC005624,0.025159016,-0.007726565
arch_0,BC017158,0.011217441,0.00024445518
arch_0,BC017643,0.0037416285,-0.047670092
arch_0,BC024978,0.010268551,0.015152207
arch_0,BC025446,0.12857205,0.069496006
arch_0,BC029722,0.02354475,0.022444692
arch_0,BC031181,0.10885172,0.0018254314
arch_0,BC037034,0.010459279,0.026584873
arch_0,BC049987,0.0078058667,0.0050024404
arch_0,BC051226,0.008502981,0.0053305477
arch_0,Baat,0.15373367,0.005955899
arch_0,Babam1,0.0899936,0.013157495
arch_0,Babam2,0.036321126,0.028444737
arch_0,Bace1,0.025126034,0.04216285
arch_0,Bach1,0.07669961,0.04123602
arch_0,Bach2,0.018692862,-0.002665475
arch_0,Bad,0.022219265,-0.015286987
arch_0,Bag1,0.19418702,0.06824741
arch_0,Bag3,0.02656434,0.0006828068
arch_0,Bag4,0.089202955,0.0881528
arch_0,Bag5,0.018606178,0.024031334
arch_0,Bag6,0.04382258,0.056881566
arch_0,Bahd1,0.012438982,0.027369209
arch_0,Baiap2,0.023506675,-0.024539813
arch_0,Baiap2l1,0.043063227,-0.0053409915
arch_0,Bak1,0.008251507,-0.04177111
arch_0,Banf1,0.062026676,0.014316584
arch_0,Banp,0.023869008,0.10960559
arch_0,Bap1,0.02022783,-0.026290659
arch_0,Bax,0.046907403,0.020960338
arch_0,Baz1a,0.012895245,0.020810297
arch_0,Baz1b,0.040972523,0.010335788
arch_0,Baz2a,0.026576597,0.014234206
arch_0,Baz2b,0.033009417,0.033067215
arch_0,Bbc3,0.015193243,-0.0046255235
arch_0,Bbip1,0.034932762,0.051976077
arch_0,Bbox1,0.18483664,0.098080344
arch_0,Bbx,0.02666323,0.0657735
arch_0,Bcap29,0.008282476,-0.032139707
arch_0,Bcap31,0.11897239,-0.019045424
arch_0,Bcar1,0.057038043,0.06961469
arch_0,Bcar3,0.03862679,0.004214255
arch_0,Bcas2,0.06926077,0.029635593
arch_0,Bcas3,0.023835845,0.031759802
arch_0,Bcat2,0.02097163,0.022258392
arch_0,Bccip,0.10603756,0.08011323
arch_0,Bche,0.13239624,0.017217463
arch_0,Bckdha,0.21042836,0.026809022
arch_0,Bckdhb,0.06255845,0.015516718
arch_0,Bckdk,0.020121817,0.048512563
arch_0,Bcl10,0.016534414,-0.017321313
arch_0,Bcl2l1,0.0353378,0.0009795055
arch_0,Bcl2l11,0.019121483,0.038984492
arch_0,Bcl2l12,0.009011656,0.016739331
arch_0,Bcl2l13,0.039426606,0.052690856
arch_0,Bcl2l2,0.019046593,0.024434065
arch_0,Bcl3,0.029736051,0.0048009716
arch_0,Bcl6,0.034837484,0.0012215171
arch_0,Bcl7a,0.018678397,0.02598078
arch_0,Bcl7b,0.059432708,0.036393117
arch_0,Bcl7c,0.12161212,0.08761409
arch_0,Bcl9l,0.042103805,0.07035298
arch_0,Bclaf1,0.07206195,0.030981964
arch_0,Bco1,0.0058459826,-0.068318754
arch_0,Bco2,0.01245809,-0.01154471
arch_0,Bcor,0.021916615,0.013906234
arch_0,Bcorl1,0.005045827,-0.02166954
arch_0,Bcr,0.04236409,0.062878236
arch_0,Bcs1l,0.0096142795,0.015813578
arch_0,Bdh1,0.2388771,0.1489882
arch_0,Bdh2,0.016850986,-0.07222007
arch_0,Bdp1,0.039512124,0.026236543
arch_0,Becn1,0.084112875,0.08370233
arch_0,Bend7,0.010171358,-0.007728258
arch_0,Bet1,0.1649327,0.08142211
arch_0,Bet1l,0.028371336,0.051398546
arch_0,Bfar,0.12708598,0.11033273
arch_0,Bhlhe40,0.19855686,0.019693417
arch_0,Bhlhe41,0.015587679,0.038235936
arch_0,Bhmt,0.5621815,0.09010636
arch_0,Bhmt2,0.22661464,0.04355448
arch_0,Bicd2,0.007043143,-0.020628989
arch_0,Bicral,0.0084599,-0.026757784
arch_0,Bid,0.017242841,0.020073406
arch_0,Bik,0.0083628055,-0.035970084
arch_0,Bin1,0.02233354,0.037446655
arch_0,Bin3,0.01296787,0.01801638
arch_0,Birc2,0.022989105,0.0039382866
arch_0,Birc3,0.010412403,-0.06299468
arch_0,Birc6,0.08644895,0.0070169983
arch_0,Bivm,0.01336539,-0.010984434
arch_0,Blcap,0.016036015,-0.0015781091
arch_0,Blmh,0.071675286,0.047466587
arch_0,Bloc1s1,0.024037827,-0.0057886783
arch_0,Bloc1s2,0.029672276,0.034031972
arch_0,Bloc1s4,0.01736043,-0.04334052
arch_0,Bloc1s5,0.036433518,0.025197096
arch_0,Bloc1s6,0.020364804,0.031079665
arch_0,Blvra,0.010790527,0.010493115
arch_0,Blvrb,0.20482787,0.22002034
arch_0,Blzf1,0.0066668405,-0.012001479
arch_0,Bmf,0.012905313,-0.024816148
arch_0,Bmi1,0.019224262,0.0011612982
arch_0,Bmp1,0.06789212,-0.066092856
arch_0,Bmp2k,0.009585261,0.0009616669
arch_0,Bmp4,0.004047149,-0.046433628
arch_0,Bmpr1a,0.044017754,0.055945635
arch_0,Bmpr2,0.023642924,-0.015773797
arch_0,Bms1,0.037867703,0.037655864
arch_0,Bmt2,0.016786905,0.0041698013
arch_0,Bmyc,0.0034746549,-0.050516248
arch_0,Bnip1,0.018259678,-0.024459848
arch_0,Bnip2,0.045525502,-0.01431145
arch_0,Bnip3,0.23582813,0.052399755
arch_0,Bnip3l,0.17656295,0.06955548
arch_0,Bod1,0.075449534,0.09440864
arch_0,Bod1l,0.0304765,0.041660435
arch_0,Bok,0.018814225,0.04147208
arch_0,Bola1,0.022784762,-0.05787474
arch_0,Bola2,0.18876782,0.05810816
arch_0,Bola3,0.45249057,0.22102185
arch_0,Bop1,0.018496389,0.030147284
arch_0,Borcs5,0.019291641,0.02117385
arch_0,Borcs6,0.010710142,0.011445755
arch_0,Borcs7,0.03170548,0.027137244
arch_0,Borcs8,0.018576156,-0.06249223
arch_0,Bpgm,0.022899002,0.036565956
arch_0,Bphl,0.18259369,0.010805875
arch_0,Bpnt1,0.103785045,0.1213475
arch_0,Bptf,0.055648465,0.0037431787
arch_0,Braf,0.019834436,0.0043856213
arch_0,Brap,0.14513458,0.06374771
arch_0,Brcc3,0.021500677,-0.018462097
arch_0,Brd1,0.023685882,0.017456694
arch_0,Brd2,0.09845353,0.07552262
arch_0,Brd3,0.060879618,0.01112508
arch_0,Brd4,0.09513371,0.064853735
arch_0,Brd7,0.041000355,0.01782975
arch_0,Brd8,0.020114519,0.0049935747
arch_0,Brd9,0.01071249,0.007917036
arch_0,Brf1,0.013783775,-0.03986514
arch_0,Bri3,0.2001257,0.040771976
arch_0,Bri3bp,0.062406965,0.06576338
arch_0,Brip1os,0.015563479,0.0018425928
arch_0,Brix1,0.009002727,-0.041038986
arch_0,Brk1,0.1243622,0.04947865
arch_0,Brms1,0.013042785,-0.008295836
arch_0,Brox,0.026217982,-0.004962416
arch_0,Brpf1,0.01134838,0.016628562
arch_0,Brpf3,0.020519493,0.041385654
arch_0,Brwd1,0.022904823,0.014147365
arch_0,Brwd3,0.013911441,0.01964227
arch_0,Bscl2,0.13789746,0.10582118
arch_0,Bsdc1,0.08211037,0.104611956
arch_0,Bsg,0.35710585,0.056390494
arch_0,Bst2,0.23925877,-0.04373058
arch_0,Btaf1,0.012230053,-0.015814975
arch_0,Btbd1,0.04676362,0.0036781156
arch_0,Btbd2,0.027743382,0.05102404
arch_0,Btbd3,0.008637429,0.0012369473
arch_0,Btbd6,0.02491172,0.046625387
arch_0,Btbd7,0.032087073,-0.0077993106
arch_0,Btbd9,0.021018798,0.030548966
arch_0,Btd,0.040469073,-0.058566887
arch_0,Btf3,0.18164451,0.013466027
arch_0,Btf3l4,0.008325551,-0.03385345
arch_0,Btg1,0.12978786,0.008817062
arch_0,Btg2,0.1406812,-0.05974826
arch_0,Btrc,0.02253974,0.04054898
arch_0,Bub3,0.04212037,0.031189475
arch_0,Bud23,0.017797442,-0.012001623
arch_0,Bud31,0.05092722,0.014204101
arch_0,Bysl,0.020768205,0.032785453
arch_0,Bzw1,0.10927743,0.044252336
arch_0,Bzw2,0.014090402,0.031717032
arch_0,C030006K11Rik,0.026886608,-0.022352666
arch_0,C130074G19Rik,0.17838523,0.07976284
arch_0,C1d,0.13584907,0.0824987
arch_0,C1galt1,0.06248295,0.069157526
arch_0,C1galt1c1,0.025169156,-0.001119988
arch_0,C1qbp,0.10319689,-0.004983051
arch_0,C1ra,0.08394919,-0.0806773
arch_0,C1rl,0.15685147,0.047759354
arch_0,C1s1,0.25948954,-0.016603976
arch_0,C2,0.06516766,-0.10556642
arch_0,C2cd2,0.17671011,0.1300396
arch_0,C2cd2l,0.038682222,-0.015930932
arch_0,C2cd3,0.0076521863,-0.010174196
arch_0,C3,1.2791438,-0.32808504
arch_0,C330007P06Rik,0.055974323,0.048498854
arch_0,C330021F23Rik,0.00960659,0.03504955
arch_0,C4b,0.5063183,-0.11254388
arch_0,C4bp,0.5683326,0.14962
arch_0,C6,0.1222281,0.0690133
arch_0,C730027H18Rik,0.009268976,0.0020813178
arch_0,C77080,0.12175971,0.025928564
arch_0,C87436,0.018556867,0.0029091728
arch_0,C8a,0.3081518,-0.11844599
arch_0,C8b,0.22095469,-0.15450025
arch_0,C8g,0.3014041,-0.13395038
arch_0,C9,0.43627727,-0.13539228
arch_0,C920006O11Rik,0.0068395785,-0.011816758
arch_0,C920021L13Rik,0.013344126,0.036094386
arch_0,CAAA01118383.1,0.034739412,0.009516215
arch_0,Cab39,0.08887347,0.041940313
arch_0,Cab39l,0.07045945,0.0129807135
arch_0,Cabin1,0.013592294,0.03846679
arch_0,Cables2,0.030770065,0.035174944
arch_0,Cacfd1,0.05537244,0.050247688
arch_0,Cactin,0.014767796,0.058844928
arch_0,Cacul1,0.07983826,0.05672769
arch_0,Cacybp,0.029042404,-0.02371449
arch_0,Cadm1,0.030580852,-0.023670718
arch_0,Cadps2,0.016553838,0.011656435
arch_0,Calcoco1,0.019753516,0.027305087
arch_0,Cald1,0.39353973,0.07913013
arch_0,Calm1,0.2929917,0.13398817
arch_0,Calm2,0.16400978,0.028803445
arch_0,Calm3,0.08327983,0.052500837
arch_0,Calr,0.5896018,0.030145593
arch_0,Calu,0.060129173,-0.037609886
arch_0,Camk1,0.014833457,-0.01089124
arch_0,Camk1d,0.11395971,0.0412119
arch_0,Camk2b,0.0081583625,-0.008589263
arch_0,Camk2d,0.020993954,0.017724736
arch_0,Camk2g,0.010261122,-0.010285718
arch_0,Camk2n1,0.2369148,0.030399403
arch_0,Camkk2,0.018013882,0.013016404
arch_0,Caml,0.0265253,0.035762176
arch_0,Camsap1,0.014601747,0.027424257
arch_0,Camsap2,0.0149553595,-0.010332329
arch_0,Camsap3,0.010263815,-0.008890727
arch_0,Camta1,0.033106465,0.016769914
arch_0,Camta2,0.0122356685,-0.0010828003
arch_0,Cand1,0.046916664,-9.8700286e-05
arch_0,Cant1,0.04032406,0.03492977
arch_0,Canx,0.3905788,-0.021127347
arch_0,Cap1,0.01157295,0.017493874
arch_0,Capn1,0.020695513,0.06442788
arch_0,Capn10,0.014866195,-0.008963922
arch_0,Capn15,0.008574513,-0.005543003
arch_0,Capn2,0.040055726,0.047420982
arch_0,Capn7,0.03086585,-0.0007440606
arch_0,Capns1,0.14508791,0.06162385
arch_0,Caprin1,0.18373926,0.1449896
arch_0,Capza1,0.031344235,-0.029761069
arch_0,Capza2,0.10015917,0.05660983
arch_0,Capzb,0.14026108,0.06587431
arch_0,Car1,0.015220237,0.014909493
arch_0,Car14,0.06719038,-0.010652354
arch_0,Car2,0.01433311,0.05228814
arch_0,Car3,1.5674179,0.55006725
arch_0,Car5a,0.070459895,0.06425291
arch_0,Car8,0.11228248,0.038677506
arch_0,Card10,0.0060676,-0.03769348
arch_0,Card19,0.017226415,-0.0012502307
arch_0,Card6,0.0127353305,-0.014886685
arch_0,Carhsp1,0.13463007,0.06171713
arch_0,Carm1,0.023577668,0.024140343
arch_0,Carmil1,0.012127006,-0.09331264
arch_0,Carnmt1,0.033058267,0.014769969
arch_0,Cars,0.020153118,-0.056029577
arch_0,Cars2,0.015503308,0.05448713
arch_0,Casc3,0.019861013,0.015003976
arch_0,Casd1,0.037771247,-0.008317012
arch_0,Cask,0.014269844,-0.019640196
arch_0,Casp3,0.05264852,0.009174506
arch_0,Casp6,0.04217349,0.0073466995
arch_0,Casp7,0.030759647,-0.00521229
arch_0,Casp8,0.026440363,-0.011925232
arch_0,Casp8ap2,0.009989068,0.0055966396
arch_0,Casp9,0.01790296,0.033253673
arch_0,Cast,0.06028386,-0.021175954
arch_0,Cat,1.4043102,0.24785076
arch_0,Cbfa2t2,0.013132611,0.0041910373
arch_0,Cbfb,0.015979813,0.017669272
arch_0,Cbl,0.013157183,0.016270768
arch_0,Cblb,0.009027162,0.003552691
arch_0,Cblc,0.027129041,0.0087383995
arch_0,Cbll1,0.018305985,0.029823162
arch_0,Cbr1,0.04849482,-0.04973898
arch_0,Cbr4,0.025415393,-0.039763905
arch_0,Cbs,0.32468045,-0.08197998
arch_0,Cbx1,0.052138567,0.012728029
arch_0,Cbx2,0.010484326,0.021286333
arch_0,Cbx3,0.110356376,0.036115225
arch_0,Cbx4,0.014544887,-0.009248522
arch_0,Cbx5,0.020374965,-0.068211034
arch_0,Cby1,0.0073943157,-0.0067847595
arch_0,Ccar1,0.038652215,0.0009122626
arch_0,Ccar2,0.011411685,-0.0075955354
arch_0,Ccdc107,0.076985225,-0.008636798
arch_0,Ccdc115,0.014269037,0.017382573
arch_0,Ccdc117,0.014807681,-0.013671097
arch_0,Ccdc12,0.050987795,-0.03183602
arch_0,Ccdc122,0.026984382,-0.007499195
arch_0,Ccdc124,0.03336309,-0.025257463
arch_0,Ccdc125,0.006569685,-0.0077756615
arch_0,Ccdc127,0.024120487,0.0060796672
arch_0,Ccdc141,0.017614879,0.015994966
arch_0,Ccdc152,0.034838717,0.046077833
arch_0,Ccdc162,0.017167049,0.074775755
arch_0,Ccdc163,0.010557047,0.033687763
arch_0,Ccdc167,0.024572963,0.0059885764
arch_0,Ccdc174,0.015416594,-0.009951146
arch_0,Ccdc186,0.012891813,0.015946161
arch_0,Ccdc22,0.018962726,0.06121949
arch_0,Ccdc25,0.02899803,0.0035928814
arch_0,Ccdc28a,0.024639728,0.034849282
arch_0,Ccdc32,0.016262652,0.03403526
arch_0,Ccdc34,0.010902299,0.016145218
arch_0,Ccdc43,0.009758301,0.005600096
arch_0,Ccdc47,0.08056781,0.039424196
arch_0,Ccdc50,0.08912371,0.04997512
arch_0,Ccdc58,0.06539421,0.03297919
arch_0,Ccdc59,0.024131535,-0.0440455
arch_0,Ccdc6,0.031194659,0.012734099
arch_0,Ccdc71,0.0267344,0.039574765
arch_0,Ccdc84,0.008818032,-0.009145718
arch_0,Ccdc85c,0.016079076,0.014971569
arch_0,Ccdc86,0.018240448,0.016527535
arch_0,Ccdc9,0.013560437,0.055060945
arch_0,Ccdc90b,0.016722882,0.015902614
arch_0,Ccdc91,0.025281422,0.040782414
arch_0,Ccdc93,0.00446503,-0.039299875
arch_0,Ccdc97,0.021726679,0.058374513
