celltype,time,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
Astrocyte,43.207990646362305,482243.6875,0.5543684363365173,0.03487357009812698,3606691181,1.0,150751,10,4
Astrocyte,38.42627310752869,483083.03125,0.5535928606987,0.01901106486578158,1934392872,1.0,150751,10,4
Astrocyte,26.10352396965027,482732.2832768643,0.5539169520187945,0.030311282762407278,383329927,0.64,150751,10,4
Astrocyte,46.664830923080444,482424.227328993,0.5542016202312505,0.026725612981320555,3324115916,0.64,150751,10,4
Astrocyte,31.655463457107544,483105.78329590225,0.5535718082762164,0.029628386205509748,2811363264,0.64,150751,10,4
Astrocyte,25.05253529548645,482927.21537438117,0.5537368192470242,0.03307419545478538,1884968544,0.64,150751,10,4
Astrocyte,26.327444076538086,482477.83274995896,0.5541520845560922,0.02926361032043353,1859786275,0.64,150751,10,4
Astrocyte,27.863574266433716,482020.31243870873,0.5545748697354268,0.024273501285374366,3687649985,0.64,150751,10,4
Astrocyte,24.22266674041748,482254.7774067518,0.5543582054450679,0.03417813608982572,369133708,0.64,150751,10,4
Astrocyte,34.72518539428711,481832.14952764404,0.5547487472401899,0.026470592699218837,2995172877,0.64,150751,10,4
Astrocyte,26.837931632995605,482808.80434364034,0.5538462404631669,0.025207355590922985,865305066,0.64,150751,10,4
Astrocyte,25.70576047897339,482594.8020507573,0.5540439956131565,0.044061394493514316,404488628,0.64,150751,10,4
Astrocyte,20.585654258728027,482808.8332155471,0.5538462137832273,0.022951106700080354,2261209995,0.64,150751,10,4
Astrocyte,25.659444570541382,482190.9595317788,0.5544171782404865,0.03096064135092191,4190266092,0.64,150751,10,4
Astrocyte,38.312702894210815,481825.3813190253,0.5547550016036012,0.029261071712451903,3160032368,0.64,150751,10,4
Astrocyte,27.38759469985962,482404.174856133,0.5542201503120484,0.03873922421680173,3269070126,0.64,150751,10,4
Astrocyte,23.07946515083313,482378.9745202358,0.5542434374279854,0.024573005538425733,3081541439,0.64,150751,10,4
Astrocyte,20.49883484840393,482128.39632087556,0.5544749916264524,0.02498398610076601,3376120482,0.64,150751,10,4
Astrocyte,26.47643756866455,482215.4200319158,0.5543945747916718,0.0323565542198673,2204291346,0.64,150751,10,4
Astrocyte,24.375619411468506,482899.3220230585,0.5537625949235379,0.019320440631561096,550243861,0.64,150751,10,4
Astrocyte,64.04205632209778,482695.49660641054,0.5539509458299599,0.047767340159807714,3606691181,0.64,150751,10,4
Astrocyte,33.54134654998779,483009.30976327654,0.5536609574982057,0.019532631680127664,1934392872,0.64,150751,10,4
Astrocyte,16.550430059432983,483117.09323207365,0.5535613569950931,0.044553314818603695,383329927,0.32,150751,10,4
Astrocyte,17.192102670669556,482317.9663134826,0.5542998138663616,0.04719067196158997,3324115916,0.32,150751,10,4
Astrocyte,18.0088951587677,483122.04792786314,0.5535567784618642,0.038385317659280174,2811363264,0.32,150751,10,4
Astrocyte,16.758331298828125,483111.00059181586,0.5535669870795739,0.02506553352222178,1884968544,0.32,150751,10,4
Astrocyte,19.237926244735718,483553.24974578724,0.5531583136649195,0.029778248121355454,1859786275,0.32,150751,10,4
Astrocyte,22.77821373939514,482861.23304951825,0.5537977921663988,0.02641600277832492,3687649985,0.32,150751,10,4
Astrocyte,14.81685495376587,483287.78675531584,0.5534036225949788,0.023144539697399536,369133708,0.32,150751,10,4
Astrocyte,15.07254672050476,482473.9145940331,0.554155705243994,0.028410733261247722,2995172877,0.32,150751,10,4
Astrocyte,16.238642930984497,483813.3104197899,0.5529179969052205,0.029433563026716895,865305066,0.32,150751,10,4
Astrocyte,17.386581897735596,481741.91434720176,0.5548321317282824,0.0442051837118031,404488628,0.32,150751,10,4
Astrocyte,20.41309666633606,482386.1383070834,0.5542368175188085,0.03486914203286337,2261209995,0.32,150751,10,4
Astrocyte,21.525973081588745,482232.70700914826,0.5543786002489255,0.03996680192678084,4190266092,0.32,150751,10,4
Astrocyte,12.836109161376953,483049.8550001602,0.5536234904725337,0.027640973243184895,3160032368,0.32,150751,10,4
Astrocyte,29.901632070541382,481514.70624355413,0.5550420900984026,0.05641649440474652,3269070126,0.32,150751,10,4
Astrocyte,20.15323495864868,482585.9810498544,0.5540521469200098,0.02799844144000308,3081541439,0.32,150751,10,4
Astrocyte,19.10372018814087,482505.89348671056,0.554126154202121,0.03176016215941329,3376120482,0.32,150751,10,4
Astrocyte,15.994932413101196,483536.10243778024,0.5531741591421859,0.02596745368468081,2204291346,0.32,150751,10,4
Astrocyte,14.32944369316101,484057.3957999837,0.5526924425883942,0.030270509525038188,550243861,0.32,150751,10,4
Astrocyte,14.459396362304688,484004.87125653576,0.5527409794467043,0.051072653773903985,3606691181,0.32,150751,10,4
Astrocyte,19.22835087776184,483545.6645916357,0.5531653229510198,0.0402151124715525,1934392872,0.32,150751,10,4
Astrocyte,12.205553531646729,484074.869635389,0.5526762953738252,0.035580554357829974,383329927,0.16,150751,10,4
Astrocyte,13.133965253829956,483420.64747666154,0.553280848714739,0.04097403484325576,3324115916,0.16,150751,10,4
Astrocyte,11.122176170349121,484658.9019893559,0.5521366029985635,0.0400165392019243,2811363264,0.16,150751,10,4
Astrocyte,11.896181583404541,484364.69935696805,0.552408469644997,0.034841055705638356,1884968544,0.16,150751,10,4
Astrocyte,10.429295778274536,485073.28611319035,0.5517536790893932,0.03645421754315083,1859786275,0.16,150751,10,4
Astrocyte,11.744592905044556,483454.1615349597,0.5532498790576563,0.03286684640498632,3687649985,0.16,150751,10,4
Astrocyte,14.68228268623352,483066.3311479592,0.5536082652007137,0.03452411584041761,369133708,0.16,150751,10,4
Astrocyte,10.91094708442688,483307.3819038141,0.553385515118287,0.02908062994571674,2995172877,0.16,150751,10,4
Astrocyte,15.064697980880737,484135.7004846828,0.5526200828278565,0.04902524464814235,865305066,0.16,150751,10,4
Astrocyte,15.420509338378906,484575.4703001303,0.5522137005193163,0.030347274939247795,404488628,0.16,150751,10,4
Astrocyte,11.000162363052368,484775.4081777086,0.5520289420083843,0.047084992676073065,2261209995,0.16,150751,10,4
Astrocyte,14.533561706542969,483792.32038768777,0.552937393365374,0.05488183587706208,4190266092,0.16,150751,10,4
Astrocyte,13.339505434036255,484179.36972505733,0.5525797289743353,0.036720797682262454,3160032368,0.16,150751,10,4
