X_pca_harmony_0,X_pca_harmony_1,disease
1.5268201,-0.85281694,NF
1.7329419,1.1104115,NF
1.5404046,0.46662912,NF
1.6210954,-0.4000507,NF
0.5695505,-3.1118863,NF
2.4812236,-0.89185756,NF
-1.0139371,-0.88428617,NF
1.392916,0.23397748,NF
1.140311,-0.38411474,NF
0.40453175,-2.0741959,NF
0.8433812,2.3137958,NF
0.648522,-0.37709993,NF
1.4568837,1.4469484,NF
1.6813325,1.0219431,NF
2.035798,0.23634577,NF
0.4692875,-0.29781917,NF
1.6731827,-0.6610735,NF
2.086107,0.9003315,NF
0.14476341,0.6056066,NF
1.0764139,0.22307365,NF
0.2329942,-0.44239265,NF
1.6376727,1.1487157,NF
0.7664694,0.06121273,NF
0.6130048,0.5289862,NF
0.9732927,0.13480037,NF
1.1382071,-2.4806938,NF
2.1292,-1.2623168,NF
0.55496645,-2.2812245,NF
0.7048157,0.61937004,NF
-0.09444365,-0.73368996,NF
2.980362,-1.2279719,NF
1.4739413,-2.1154733,NF
0.9253721,-1.6049799,NF
1.9205793,-0.38812733,NF
1.1168438,-0.32662126,NF
0.62618834,1.7069194,NF
0.8995441,-0.3113672,NF
2.616497,-0.29052797,NF
1.2442487,1.2579168,NF
2.1063714,-1.1538242,NF
0.5398204,-1.886949,NF
3.2747848,-0.9600388,NF
1.1300234,-0.14420404,NF
1.1285658,-0.9593881,NF
1.626498,-0.80601,NF
3.0216424,0.13895519,NF
1.9319029,-0.05480642,NF
1.2508439,1.4896528,NF
0.07844442,0.9392145,NF
2.4941936,-0.6049804,NF
0.92214984,-1.3694367,NF
0.6769548,2.561935,NF
3.0190756,-2.1563067,NF
0.35494718,-2.219551,NF
2.877139,-0.71130806,NF
0.819937,0.0498035,NF
2.1444066,-1.3721073,NF
2.0902376,0.9080081,NF
3.719294,-1.9474447,NF
1.9682755,0.5528731,NF
1.836662,-0.077456765,NF
1.011909,0.17263941,NF
-1.2674474,-1.045784,NF
2.3645086,0.18304922,NF
1.1714525,-1.0946845,NF
2.8537474,0.06944067,NF
1.9804159,0.14601086,NF
1.2321818,0.24035713,NF
0.6240623,-0.16531798,NF
1.3796959,1.2307502,NF
0.48376328,-1.0451074,NF
1.8297199,2.206928,NF
0.9401966,-0.42419702,NF
0.31228673,1.1151229,NF
1.3765669,-0.0940758,NF
1.1109003,-2.105444,NF
-0.5609672,0.99063367,NF
2.0182793,-1.2663137,NF
1.872736,-0.8850169,NF
2.3389437,0.022494236,NF
2.8099973,-0.899099,NF
1.3684249,-0.4241198,NF
2.1643867,3.1471303,NF
2.7066703,-1.0658216,NF
1.7398193,-0.15131682,NF
0.9316782,0.48630148,NF
0.47699466,1.543213,NF
0.5916199,1.3687655,NF
1.7566512,0.4307049,NF
1.9629488,0.15401627,NF
1.4309201,-0.45334154,NF
0.16632307,0.94602835,NF
1.1846979,-0.061290506,NF
2.0291214,0.5725384,NF
0.8505823,0.1390602,NF
0.6260051,1.1046056,NF
0.5616026,0.36436203,NF
0.8886364,-0.03600522,NF
-0.059244115,2.4735699,NF
2.7569144,-1.8108507,NF
-0.42096838,-1.6699386,NF
2.3170688,-0.06473348,NF
1.7205912,-1.07614,NF
2.2409418,0.9189535,NF
1.7083874,2.033527,NF
1.4678804,2.8884146,NF
1.4387692,-2.0400262,NF
1.4586838,-1.0492908,NF
1.5744952,1.8790541,NF
1.1312253,-0.20345989,NF
2.3539886,0.30681884,NF
-0.40775302,0.46445715,NF
-0.07198122,-1.1821113,NF
1.6747899,0.24399948,NF
2.7618198,0.66270685,NF
1.2993972,-1.0795414,NF
2.1785605,0.70526916,NF
1.0297338,-0.56710744,NF
2.2615023,-0.08429458,NF
1.7889383,-0.041294124,NF
0.5575837,0.43968594,NF
2.1156743,-1.5970787,NF
0.36503932,0.8624676,NF
1.4159846,-1.0736885,NF
0.2080949,-0.8601143,NF
2.4995596,0.5068561,NF
0.86057,0.87329173,NF
0.8384116,1.8812953,NF
1.42284,-1.2216532,NF
2.0988908,-2.10126,NF
1.1359899,-1.0016555,NF
0.89342165,0.70349,NF
1.1422737,-0.0446953,NF
1.845151,0.6897572,NF
1.6716254,-0.31388634,NF
0.78852624,0.44819894,NF
1.8416514,-0.796145,NF
1.9257065,-0.73178,NF
2.5839775,0.16695067,NF
0.8790677,3.3761008,NF
0.7887376,-2.1700947,NF
2.311006,1.2391016,NF
0.9651731,-0.39289168,NF
2.6644974,0.48058656,NF
1.095622,0.5032344,NF
2.0596135,1.8793799,NF
1.6367697,-0.97112185,NF
1.2040763,2.0107381,NF
0.70056987,0.36072338,NF
2.9230728,0.83901435,NF
1.8696798,-2.1566367,NF
2.7233262,-0.84311205,NF
2.6774318,0.388201,NF
-0.2666661,1.8842983,NF
2.2718823,1.0533291,NF
3.0935857,-0.40506405,NF
1.8767748,-0.5551823,NF
1.2776526,0.63074917,NF
1.9023652,1.0142312,NF
0.94015026,1.5354055,NF
2.4813015,-1.7300407,NF
-0.4243341,-0.6926212,NF
0.96958935,-0.20732369,NF
0.767981,-0.5367026,NF
-2.0069122,-2.3295138,NF
0.398718,-1.3676058,NF
1.6182142,-0.12196794,NF
2.3557265,0.43941194,NF
2.2984815,-1.9361385,NF
1.8150101,0.077138655,NF
1.6141117,0.9132217,NF
1.1467047,0.99779063,NF
1.4378166,2.031499,NF
1.9384772,0.72325414,NF
0.46232378,-1.9410131,NF
-2.2121701,0.85019183,NF
2.7458248,0.916332,NF
2.4981575,-0.08364948,NF
2.1595335,0.8876323,NF
1.8903967,1.6378783,NF
2.7548125,-0.6124783,NF
1.4636339,0.1292121,NF
-0.70391625,-1.0790046,NF
0.3678143,-0.20657164,NF
0.95243305,-1.0683912,NF
-3.2989194,-2.4896939,NF
1.803769,1.1200942,NF
0.4531304,0.48306608,NF
1.5905018,-1.7980354,NF
1.4304411,-0.09835877,NF
2.2738593,0.17535198,NF
-1.2666398,-1.0167751,NF
-1.2037886,-2.602663,NF
1.0531102,0.12092397,NF
0.9066766,-1.6350764,NF
1.8293291,-1.2208993,NF
2.8897781,-1.2034028,NF
2.3679743,0.16220935,NF
1.5449008,1.7851962,NF
0.8058267,0.1714144,NF
0.44820023,-0.5338398,NF
1.4432,-0.18056032,NF
-0.28149778,-0.5225646,NF
-0.19235785,-2.8704605,NF
1.0662045,-1.1794976,NF
1.4462377,1.5463735,NF
-0.45813504,-1.892118,NF
-0.7172148,-0.50155777,NF
2.354689,1.1121753,NF
0.6758459,-0.13711113,NF
1.856831,-0.13402146,NF
0.9401904,0.89178365,NF
0.41619322,0.49061677,NF
1.9452788,-0.4841847,NF
3.052284,-0.5872115,NF
0.069214985,0.80451894,NF
1.3014871,0.7515118,NF
1.9958097,0.29044622,NF
2.0028667,-0.6626947,NF
1.391893,-1.2416484,NF
1.4297382,0.6642316,NF
1.6123667,-0.85473603,NF
1.1203262,-0.7796301,NF
2.082501,-0.67023873,NF
0.9119664,0.19619718,NF
2.5271857,-0.55065733,NF
1.2760078,-2.5436127,NF
2.076473,-0.5516609,NF
1.948781,2.0487225,NF
-0.98489434,-0.41936266,NF
0.59403,-1.304175,NF
1.7414076,0.58171475,NF
2.2611678,0.5943337,NF
0.14855315,-1.3324358,NF
0.8279266,-0.058422107,NF
0.4516405,1.5046582,NF
0.64472055,-0.45561594,NF
0.47563782,0.1102805,NF
1.5332644,-0.40336597,NF
1.0241485,-0.07093402,NF
1.4207451,0.48527655,NF
1.3118136,-0.4688609,NF
1.308725,0.44603068,NF
1.3087753,-0.017158333,NF
0.28075585,-0.4820823,NF
1.7250675,-0.041699395,NF
0.8405218,-1.0723003,NF
0.011009825,-1.6347535,NF
1.4104646,-1.1989596,NF
0.6994013,-0.08798146,NF
0.24046832,-2.6378448,NF
1.4283488,-0.40173188,NF
1.2819351,0.086240925,NF
1.4881088,-1.4195702,NF
0.9928153,0.48702472,NF
1.0078635,0.64209294,NF
0.674279,0.8969494,NF
1.1766341,1.0370765,NF
2.2390263,0.58700407,NF
1.6583313,-0.8106258,NF
2.0903196,0.0044716597,NF
3.2559428,-2.842797,NF
0.16650455,-0.38699648,NF
1.8946865,1.3441057,NF
1.8584613,-0.8198637,NF
0.24953763,-0.601272,NF
1.3079959,-1.1200262,NF
2.0128188,-0.17910835,NF
2.0705516,1.218546,NF
2.7249415,-0.60005146,NF
1.7154158,-0.05131951,NF
2.772502,0.5313348,NF
0.30194804,-0.87813526,NF
1.7468212,-0.6881883,NF
3.043286,-0.5623081,NF
0.86796415,-0.61912507,NF
2.001284,-1.4972575,NF
1.9371116,-0.17013808,NF
0.98920643,1.9632944,NF
2.2355013,-1.6862632,NF
2.349143,-0.6202516,NF
0.6028116,0.27796078,NF
0.9514619,-2.0908177,NF
1.6126009,1.1380547,NF
0.98520553,-0.93221724,NF
2.927468,0.43558943,NF
1.39748,-0.96149796,NF
1.6460319,1.6057115,NF
1.7600769,0.7069374,NF
1.0166938,0.30356008,NF
0.8274007,-1.6087167,NF
1.6873904,0.0447526,NF
-0.90581596,2.5063605,NF
-0.645472,-1.5037955,NF
1.0795355,-0.01984808,NF
2.1663008,-0.33677477,NF
1.352073,-2.1759462,NF
2.4880621,-0.059953034,NF
1.704646,-1.4931287,NF
1.4070691,-0.67104864,NF
1.6266037,0.39322844,NF
1.5158669,-1.0355107,NF
-0.123755,-2.4239206,NF
1.4529198,-0.99225974,NF
1.8890368,0.30788422,NF
0.4994922,-1.7799397,NF
1.8793771,0.18698752,NF
1.3389264,0.90845966,NF
1.1863004,2.7508488,NF
1.203433,2.1265519,NF
2.284518,0.24462412,NF
1.9352722,2.166752,NF
0.082943626,2.5467076,NF
1.8118479,-0.2991947,NF
0.003128759,0.32632318,NF
1.0958948,-0.37259486,NF
2.0421643,-0.20456956,NF
2.5590096,0.4261934,NF
0.77331984,1.8683152,NF
2.1238356,0.40666696,NF
1.1278044,-1.1266167,NF
0.30751777,-1.065127,NF
1.0802562,1.1145809,NF
0.9054271,-0.3283139,NF
1.5750095,-0.044755273,NF
2.8328931,0.14398006,NF
1.7971622,1.0292104,NF
1.4592487,-1.0035721,NF
2.5683258,-1.5013443,NF
1.7221828,-1.5972238,NF
2.012037,0.0671499,NF
0.47833726,-1.3306577,NF
1.6476655,-0.09263136,NF
3.1422465,0.7605354,NF
-0.013555193,0.32324782,NF
-0.54796934,2.1222823,NF
1.1223223,1.4632715,NF
2.4072566,-0.10874742,NF
1.3026272,-0.9343607,NF
1.0154593,1.4804261,NF
2.6304772,-1.8192502,NF
0.29973638,1.5509539,NF
2.877505,-0.64482635,NF
0.79878217,-1.0364304,NF
1.9534807,1.2224486,NF
0.43443388,1.4810146,NF
1.4546187,-1.004934,NF
2.1894994,-2.0889583,NF
1.4592143,-0.4308715,NF
2.8063257,1.4210268,NF
0.742563,-1.5121408,NF
2.0414765,0.8767763,NF
1.8334169,0.18645038,NF
1.9029336,-0.3030865,NF
-0.3103235,3.1548145,NF
3.5756862,1.6765504,NF
1.4087467,-0.46086225,NF
2.292297,-1.4498298,NF
0.97059834,0.9739967,NF
1.8238417,-2.2989395,NF
1.9463375,0.5489556,NF
2.410527,-1.2241467,NF
1.010632,-0.80982125,NF
1.9747504,-0.066172786,NF
1.1304641,0.14810155,NF
0.64562213,-0.63466793,NF
2.0960598,-2.3473918,NF
1.6429749,0.11945962,NF
1.6895967,-0.5897778,NF
0.47958556,-1.491511,NF
2.248432,1.039525,NF
1.2174087,0.029173955,NF
1.9390976,-2.8762977,NF
1.4919978,-0.12915295,NF
2.599802,-2.2173202,NF
0.35397413,1.0571103,NF
1.6968234,-0.9045609,NF
2.108328,-0.19483599,NF
1.971162,-1.5154113,NF
2.3853536,0.3691406,NF
1.8070188,0.27188784,NF
1.2313228,-0.32058036,NF
1.3425962,1.1221917,NF
0.9763999,2.5673447,NF
0.09921778,1.4239974,NF
0.95606196,-0.65182906,NF
0.72300464,0.2579014,NF
-0.14040731,1.17164,NF
1.0104083,-0.21605211,NF
0.5853731,-0.3151887,NF
0.8643047,2.2543979,NF
2.7893777,0.30588406,NF
0.15062556,-0.4551933,NF
2.230239,-0.32080072,NF
2.9418373,-1.1627731,NF
2.1193888,-1.6302813,NF
2.7658718,-0.584819,NF
0.56095487,1.2845433,NF
2.6248007,-2.2862377,NF
1.4789969,-0.59264576,NF
1.2942896,0.5448094,NF
3.3675773,-1.4508877,NF
2.4472811,0.5691367,NF
0.7658433,0.08629145,NF
2.69343,0.99904186,NF
0.45696986,-1.5479108,NF
1.6563667,-0.61477715,NF
1.3309337,-1.9409556,NF
2.371004,-0.22494133,NF
-0.5412335,2.7165222,NF
2.0169225,0.0820733,NF
0.74059147,1.7237828,NF
1.1838863,-0.42690098,NF
1.2334476,-0.68934464,NF
1.5216309,0.8156135,NF
0.28697798,0.93525994,NF
2.0387583,0.7517045,NF
2.3707075,-1.5490078,NF
0.11316572,-1.1987176,NF
1.5899228,0.956542,NF
0.039987694,-0.20361087,NF
2.2137973,1.480424,NF
1.4393975,0.008006321,NF
2.0411367,1.4218125,NF
1.9667684,-0.8185246,NF
2.4262984,-0.42165217,NF
2.247124,0.63938284,NF
1.2940811,-1.3239671,NF
1.7629821,1.4964136,NF
1.6950036,-2.328925,NF
1.565633,-0.21423021,NF
-0.1244547,-2.71938,NF
0.75022346,1.4351718,NF
-0.15414216,-0.6542176,NF
1.0726328,-0.71770614,NF
0.62291723,1.5351423,NF
1.0396252,-0.32461458,NF
0.3480969,-0.47997493,NF
0.7573534,1.37411,NF
1.3141296,1.302606,NF
2.0458016,-1.7348441,NF
1.6839179,-0.39612946,NF
1.472551,-1.3330704,NF
2.4689686,-1.031795,NF
0.94240725,-0.34354568,NF
1.5457671,1.659084,NF
-0.38331738,-0.7863507,NF
0.8542404,-0.88226694,NF
2.3466477,0.24296013,NF
2.6812956,1.470624,NF
1.6258755,-0.1188086,NF
1.2395481,0.25341013,NF
1.0823727,0.32981572,NF
1.3000553,-0.3694423,NF
1.4706241,-0.7422038,NF
0.16638982,-0.84841824,NF
1.3749086,-1.4631875,NF
0.82735586,0.24723133,NF
2.0872521,-1.6127918,NF
0.88810027,-0.25790974,NF
2.2483585,-0.9532715,NF
2.41429,-0.4732316,NF
0.10839047,1.2846719,NF
-0.6258877,1.4404813,NF
0.5259264,1.5028367,NF
1.1760983,-0.075853996,NF
1.195932,-1.563468,NF
0.67327285,-0.46230912,NF
1.1707835,-0.7842834,NF
-0.28119734,-1.4352114,NF
1.942089,-0.20692697,NF
3.3870218,2.6665618,NF
1.6038071,0.20352559,NF
-0.83209866,-0.29303908,NF
0.19325553,-2.794971,NF
1.2871735,1.1174486,NF
1.4310015,-0.008264514,NF
-0.077734426,1.5297942,NF
1.2003344,1.7574518,NF
1.0671124,-0.3478727,NF
1.8064475,-0.46428597,NF
1.0897019,-1.4755106,NF
2.1902204,-2.4378781,NF
0.85039693,-1.1386714,NF
0.656871,0.4823037,NF
0.38321546,0.90703917,NF
3.0708804,-1.4637277,NF
0.27816287,-0.37170696,NF
1.2070698,-2.1847239,NF
1.551345,2.14899,NF
1.6787292,0.6889436,NF
3.1463094,1.3825178,NF
0.24638264,-0.023137571,NF
0.8178191,0.27851924,NF
-0.142112,1.5863171,NF
1.3592731,0.7200516,NF
2.706513,1.6571308,NF
0.70384544,1.2179586,NF
0.70247036,-1.854271,NF
3.686084,-0.10244381,NF
2.7812848,-0.0004330771,NF
0.4639749,0.8824835,NF
2.272845,-0.83944345,NF
1.0950172,-0.117036596,NF
2.0442152,-0.4947026,NF
0.038432572,0.01996103,NF
1.4753342,-1.0981444,NF
1.8397324,0.1435627,NF
1.1047114,-1.9030441,NF
1.8980601,0.5684889,NF
2.0542855,1.2584656,NF
1.2992336,-0.03793998,NF
2.4155836,-1.5208287,NF
3.1855645,-0.7339613,NF
2.7075887,-0.30792567,NF
0.63465136,1.4953086,NF
2.3600976,-1.1510439,NF
1.9087657,0.81935084,NF
3.141872,-0.14460585,NF
1.0240109,-0.32081708,NF
2.6372335,-0.61609477,NF
3.4219282,-1.90295,NF
1.388984,0.671146,NF
1.1523358,0.98003024,NF
0.5064235,-0.54206586,NF
1.1420759,-0.2916109,NF
1.0761218,-0.5351077,NF
1.1910235,-0.54835045,NF
1.1626991,0.31734455,NF
1.4909532,-0.5898104,NF
1.096685,0.89420664,NF
1.2568966,1.2969722,NF
1.4708799,0.13664854,NF
0.63028413,1.5511825,NF
0.9315798,0.013699019,NF
-0.5381661,0.8560707,NF
1.6050886,0.6860843,NF
2.2192535,0.3175956,NF
0.52978754,1.3115376,NF
2.3939977,-0.03743889,NF
2.684903,0.24477096,NF
1.0540909,-0.62587065,NF
1.1719854,-0.12538911,NF
1.4052281,0.7319441,NF
0.5765038,0.8698214,NF
0.47302306,-1.7256274,NF
1.6881632,-0.15089521,NF
2.8717983,-0.6499291,NF
2.3946836,2.1234488,NF
2.4904513,-1.5042316,NF
2.1611874,1.1161042,NF
0.8395582,0.24198438,NF
1.865147,-0.32542133,NF
1.5550544,-0.51656705,NF
0.5596212,0.5375621,NF
2.6329122,-0.3724982,NF
1.7122091,-0.052803356,NF
1.061144,-1.7408923,NF
1.2854592,1.3632495,NF
1.3424623,1.0045378,NF
1.5113089,0.022015378,NF
1.5447257,-1.4259312,NF
0.69485205,-0.113012075,NF
1.6833175,-0.45673648,NF
-0.061339192,1.9881585,NF
0.9993829,-1.2816496,NF
0.54028577,0.037740372,NF
1.5516018,-0.02596115,NF
1.1485806,1.1053813,NF
2.1938872,1.5864927,NF
-0.36388,0.41836905,NF
2.5358477,-0.11168907,NF
2.1893477,-1.2032851,NF
1.5003049,1.9936913,NF
1.4923792,-1.8586129,NF
1.0355086,-1.8250782,NF
1.094766,-1.582043,NF
2.8380747,-1.0434178,NF
2.3493917,2.1491182,NF
1.2046992,-0.8074388,NF
0.8773322,2.1966476,NF
0.56455564,0.9718219,NF
0.5100323,1.1937864,NF
1.7257005,-1.0363667,NF
0.7526519,0.15209462,NF
1.5215409,-0.02827685,NF
-0.7851146,0.59039104,NF
0.9468959,0.77212167,NF
-1.5496613,-2.604316,NF
1.6424568,-0.51378393,NF
1.1327447,0.35257432,NF
0.08063683,0.037134398,NF
-0.6973249,0.5537801,NF
1.3015313,-0.025024112,NF
1.7875656,-2.3795009,NF
-0.4587091,-0.98228234,NF
0.81078005,-1.7391785,NF
1.2090915,-0.4999438,NF
1.0987895,-1.2862775,NF
1.4006748,0.014007102,NF
1.6668893,1.0874598,NF
2.717,1.5454614,NF
-0.32803735,0.36785078,NF
1.5921514,-0.76918966,NF
0.9775792,-1.6704421,NF
1.7847718,1.0245272,NF
3.4584405,-0.6096194,NF
0.60873854,-0.79041815,NF
1.9461312,0.38081315,NF
1.1262617,-2.292848,NF
1.2550406,-1.0348109,NF
-2.0634737,-1.0950367,NF
2.4315217,-0.71418077,NF
3.481363,-1.6432453,NF
1.6368918,-1.6336917,NF
3.0962062,-0.75143725,NF
1.3196371,-1.1600093,NF
1.6298035,-0.8889733,NF
1.5975007,0.39320728,NF
0.32761866,1.4042426,NF
2.0665073,-1.9174875,NF
0.050397195,-2.7949512,NF
1.0314103,0.99385923,NF
1.2973251,0.7207925,NF
1.5969027,1.8644303,NF
1.075515,1.989633,NF
2.4078195,-1.0981449,NF
-0.24351941,0.46297985,NF
0.9990054,-0.73485315,NF
1.8901765,-0.1817397,NF
1.7390935,-0.059055284,NF
2.1420984,0.07199211,NF
-0.27402377,0.1924469,NF
1.9323667,-0.009330362,NF
0.067579366,-0.19134654,NF
0.796992,-0.18210244,NF
1.4663459,-0.5885714,NF
0.496412,0.019977003,NF
1.1896753,-2.920815,NF
1.44941,-0.28279158,NF
0.90625966,0.95501286,NF
1.192587,-2.2848055,NF
1.5032116,-0.98958206,NF
0.5586613,0.22610016,NF
1.6938676,-0.48842916,NF
0.55835855,-0.064720325,NF
2.2547536,0.5458818,NF
1.1335474,-0.8796467,NF
1.6062144,0.10533584,NF
1.4685464,0.3218084,NF
1.1516646,0.6372784,NF
1.7306511,-1.9179366,NF
0.57107943,1.6741152,NF
2.8141344,-0.30732477,NF
2.1416705,-0.7685737,NF
1.7093594,-0.9166737,NF
0.96662205,-2.1649137,NF
0.6938242,0.019037971,NF
1.8817285,0.8051745,NF
1.7637385,0.9433239,NF
1.8433754,-0.55718225,NF
1.3198647,0.6453061,NF
1.6115134,-0.99505085,NF
1.1390703,-0.4599352,NF
1.2202791,-0.9102006,NF
-0.124470994,-2.8088408,NF
0.6877068,-0.7032761,NF
0.30971512,0.042758044,NF
0.2898049,-0.88940775,NF
2.4756942,0.046893105,NF
1.0879616,-0.21873811,NF
1.1042013,1.0075555,NF
0.08603265,0.031938918,NF
1.1186697,-0.5944839,NF
0.49994987,0.12751617,NF
0.9412434,0.6738662,NF
1.2470211,-0.75154257,NF
1.7519293,1.6054087,NF
1.9740175,-0.58505565,NF
-0.43897912,0.4928072,NF
0.7506718,1.0328643,NF
1.5057328,-0.7485644,NF
2.7417862,-1.3418686,NF
-0.013595811,1.6474677,NF
0.38844022,1.0330545,NF
-1.9637145,-1.6063313,NF
1.8523674,-0.41253752,NF
1.4097134,0.9703287,NF
-1.0838679,-2.2382712,NF
0.42023027,-0.8244237,NF
2.8436518,-0.8725367,NF
1.2320845,-0.43406042,NF
2.6761434,-0.8145541,NF
1.6860217,-3.0180094,NF
0.27944058,-0.62918407,NF
0.5849358,0.8656249,NF
2.1216233,-1.0326729,NF
1.7567476,-0.8392269,NF
1.113393,-3.293047,NF
2.2558928,-0.44379234,NF
1.287649,0.9375006,NF
0.13682391,-0.36365852,NF
-0.7438244,0.081979744,NF
0.8428936,-1.0280877,NF
1.7726308,0.24401802,NF
0.54951614,1.3841296,NF
0.20564538,0.76698065,NF
0.97338265,-2.4629982,NF
1.4917327,-1.560068,NF
2.0409389,0.37358665,NF
2.3399785,-1.9669257,NF
2.6046805,0.46362695,NF
-0.14889637,-0.23075126,NF
1.4189261,-1.1329069,NF
1.183348,1.00812,NF
2.5280263,-1.2822635,NF
1.2461469,1.3551242,NF
1.02021,0.47390854,NF
3.0556664,-0.77592194,NF
-0.20818533,-0.04745431,NF
3.3454983,-0.22861983,NF
1.427501,0.71519935,NF
1.513545,1.5230598,NF
2.0558612,-2.3107228,NF
0.8125784,0.8130619,NF
0.65111715,-0.8305942,NF
0.69515896,-0.7138886,NF
1.9907923,0.19050512,NF
2.8077636,-0.54848284,NF
2.4480736,-0.42026952,NF
-0.6872879,3.1457837,NF
-0.5108721,1.463195,NF
2.2834976,-0.6051107,NF
0.92948043,-0.48511082,NF
1.0340421,-0.8453694,NF
1.5703886,-1.1640838,NF
1.0965651,-0.6447329,NF
0.21809575,-0.57777625,NF
0.44587842,-0.80346984,NF
0.40379018,1.1216996,NF
1.8482099,-1.2109436,NF
1.5921915,1.5596045,NF
2.2335875,-1.03501,NF
1.5156649,-0.15781021,NF
0.5843628,0.023473,NF
0.7918436,-0.27630213,NF
1.1340386,0.8080821,NF
1.5702306,1.4460641,NF
2.459669,-1.5949643,NF
1.0207511,-0.82622635,NF
0.9890202,-0.60889155,NF
0.22472495,0.7685901,NF
1.7490543,0.42418215,NF
1.174369,-1.3812258,NF
2.6790204,1.797214,NF
2.337342,-2.2493494,NF
-0.09947452,-1.8140157,NF
0.54542005,-0.5531825,NF
2.722754,-0.36040664,NF
1.3038889,1.0539935,NF
1.0504578,-0.34008747,NF
1.2870342,-0.36866722,NF
2.7310805,0.7249287,NF
1.472214,-1.9578832,NF
1.3588269,-1.3558396,NF
0.8998468,-0.9139644,NF
2.3809116,-1.3966745,NF
1.9213303,0.23653403,NF
2.1037545,-1.8523043,NF
1.5345559,-0.6034004,NF
1.5498849,-1.5380636,NF
0.1768612,-0.25585648,NF
2.3023589,-1.4760057,NF
1.7050353,-0.43248424,NF
1.9569393,-0.9756848,NF
1.5772067,-0.992494,NF
1.6254656,-1.6562728,NF
2.360681,-0.43101284,NF
1.3190404,-0.35044107,NF
0.5935776,-3.0696788,NF
-0.57618725,0.7414977,NF
1.3533453,-1.7109414,NF
1.2569228,0.07978177,NF
1.382349,0.6915879,NF
1.3312114,-0.58305836,NF
-0.108670965,3.6417062,NF
0.6811918,-0.7578135,NF
2.0681384,-0.5200082,NF
1.3579271,0.9120797,NF
-0.6797989,2.840946,NF
1.9132242,-0.45820075,NF
0.34841082,-1.7176858,NF
1.8179454,0.9041147,NF
2.906822,-2.2546964,NF
0.52429485,-0.5677046,NF
0.9413899,-2.2330537,NF
0.25160214,-0.3520449,NF
1.5237666,1.8121195,NF
0.38669482,1.9383903,NF
0.3907789,-1.6758301,NF
1.8978065,-0.18224949,NF
-0.60795593,2.0630019,NF
1.0300804,1.0375003,NF
1.0917913,-0.9844876,NF
1.5484833,-1.3330486,NF
0.86075467,-0.9334474,NF
1.0344163,-0.09105845,NF
0.32431698,-2.2904787,NF
0.82165486,-0.2923993,NF
0.57537055,0.5535462,NF
2.134258,-0.057221673,NF
1.3555125,-0.0006772572,NF
0.7358352,2.013452,NF
1.8822162,-1.6281891,NF
2.241222,0.3922671,NF
0.8527393,0.54846555,NF
1.0329137,0.79068846,NF
-0.111661084,-1.1504396,NF
1.4491516,0.37597436,NF
1.1880988,0.93520284,NF
0.8549206,0.24952504,NF
2.6584597,-1.9795741,NF
1.0592437,0.12614441,NF
0.20421448,0.30228925,NF
1.4455211,0.036451094,NF
1.42462,1.4703496,NF
2.1096523,0.32420114,NF
0.71175486,-0.9456251,NF
0.27351967,-0.41271138,NF
0.08595495,-2.5210044,NF
2.8308234,-0.9615128,NF
1.7968347,-0.91970104,NF
1.676537,-1.9352027,NF
1.8431007,-1.2847337,NF
2.484634,-1.1944052,NF
0.58915794,-1.8086684,NF
-0.61585087,-0.5775304,NF
-0.36514536,-0.05152671,NF
1.7311107,-0.5149408,NF
0.6713025,0.46757314,NF
1.210837,-2.7868757,NF
1.3677872,-1.0768284,NF
1.9518116,0.86684567,NF
0.18309554,2.7360172,NF
2.6968637,-0.4946735,NF
0.24500644,-0.42004168,NF
-0.5777184,-0.5981115,NF
1.1943521,-1.1184983,NF
1.6610682,-0.49067107,NF
1.917608,0.66336244,NF
1.8116113,-0.42734548,NF
1.9807484,1.3064134,NF
0.023272585,2.7104206,NF
1.1067568,-0.9582944,NF
2.4276783,-0.92528903,NF
0.71724904,-0.9467948,NF
0.7141257,-0.53795856,NF
0.40137127,-0.16645253,NF
0.23177895,1.6644968,NF
0.5812107,0.57157683,NF
0.61493546,-1.5153682,NF
1.2455971,-1.0260814,NF
1.6467814,1.1807494,NF
1.3187287,-1.1801333,NF
1.7792673,1.1245725,NF
0.52591467,-0.32544306,NF
0.07575797,-2.08029,NF
1.9798716,0.08234953,NF
-0.23571947,0.10920644,NF
1.3037659,0.38936883,NF
0.42607862,-1.3578135,NF
-0.21509731,0.9546565,NF
1.5255935,-0.11626947,NF
1.1756979,0.98336196,NF
0.32405126,-1.5183913,NF
3.4112318,-1.3433603,NF
1.4835802,0.113041915,NF
1.5279562,-2.1242702,NF
1.4611876,-0.62662697,NF
-0.46675155,-0.30085915,NF
2.30209,-1.230987,NF
1.6606983,-0.56563324,NF
-0.12364718,-0.49754915,NF
1.0672085,0.52760017,NF
2.0137944,2.0064244,NF
1.948435,-0.7536323,NF
1.1124369,-0.108828045,NF
2.8797138,-1.4893161,NF
0.6707076,0.3963572,NF
0.62998754,-1.8414327,NF
0.90037423,-1.4604253,NF
1.4898549,0.09214965,NF
1.0143317,-0.83179,NF
2.607808,-0.26536182,NF
1.0821042,1.4082265,NF
0.33694696,1.6515493,NF
1.2311931,0.56497127,NF
2.2362654,-0.054925337,NF
1.0117817,0.115613535,NF
0.097467996,-1.856722,NF
0.93018687,-0.64756626,NF
3.2859972,-2.3290215,NF
1.6629719,-0.68084395,NF
