celltype,time,l2_distance,mahalanobis_to_bootstrap_mean,scaled_euclid_to_bootstrap_mean,mahalanobis_bootstrap_percentile,scaled_euclid_bootstrap_percentile,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes,dataset
Endothelial,0.2864558696746826,0.2530072298701049,8.623457434850467,7.143831180545348,100.0,100.0,0.9989181,80651.0553002641,0.3425587537798585,0.0509711357527214,3160032368,0.08,21323,10,3,ms_xenium
Endothelial,0.3282938003540039,0.2887042750481675,8.922054008202393,7.462162061895365,100.0,100.0,0.99906296,80805.06478102338,0.341303318440753,0.0581627046919814,3269070126,0.08,21323,10,3,ms_xenium
Endothelial,0.2965166568756103,0.2499249625031353,7.474284153181387,6.800552654187963,100.0,100.0,0.9993353,80654.61581432968,0.3425297296239346,0.0503501785236784,3081541439,0.08,21323,10,3,ms_xenium
Endothelial,0.3377110958099365,0.2928732319936027,6.620268844454354,5.627354604433099,100.0,98.66666666666669,0.99748296,80679.34741820728,0.3423281256100283,0.0590025876886931,3376120482,0.08,21323,10,3,ms_xenium
Endothelial,0.3695909976959228,0.333501396986484,7.708435735618131,7.370583436264589,100.0,100.0,0.99388534,80677.64665532939,0.3423419896774209,0.0671875858577151,2204291346,0.08,21323,10,3,ms_xenium
Endothelial,0.3573105335235595,0.2496297491946069,7.76710785994661,6.89035509516977,100.0,100.0,0.9991657,80674.74132932402,0.3423656729527671,0.0502907045014035,550243861,0.08,21323,10,3,ms_xenium
Endothelial,0.3284566402435303,0.373908508934083,8.338013547544202,7.573412688024033,100.0,100.0,0.99679214,80836.70171497553,0.3410454244156017,0.0753280504188025,3606691181,0.08,21323,10,3,ms_xenium
Endothelial,0.3273053169250488,0.3269408209590329,7.401014145917638,6.46223571551599,100.0,100.0,0.9968614,80665.25413710567,0.3424430094668641,0.0658658844522535,1934392872,0.08,21323,10,3,ms_xenium
Endothelial,0.1980979442596435,0.5480508239440874,11.89573558948166,9.767150942762534,100.0,100.0,0.9851444,80901.32831439795,0.3405186093366785,0.1104109671529417,383329927,0.04,21323,10,3,ms_xenium
Endothelial,0.1627955436706543,0.4489180149641393,11.784813181592904,11.679921130038908,100.0,100.0,0.99571544,80922.7735460327,0.3403437947634664,0.0904395542148224,3324115916,0.04,21323,10,3,ms_xenium
Endothelial,0.1961925029754638,0.3698811293726726,11.406005812888193,9.08009266607099,100.0,100.0,0.9981715,80916.4998439348,0.340394935948294,0.0745166897693152,2811363264,0.04,21323,10,3,ms_xenium
Endothelial,0.2054281234741211,0.4740715633854468,12.924153879961072,10.970016519537596,100.0,100.0,0.9949333,80921.49941403972,0.3403541810742492,0.0955070178280296,1884968544,0.04,21323,10,3,ms_xenium
Endothelial,0.2289965152740478,0.2939918418588225,7.059508446027,6.465309644077699,100.0,98.66666666666669,0.9988341,80899.81206186063,0.3405309693356148,0.0592279441550823,1859786275,0.04,21323,10,3,ms_xenium
Endothelial,0.1842429637908935,0.4663249931602289,12.10180048896529,12.06073243918856,100.0,100.0,0.99688196,80984.03142720446,0.3398444403831866,0.0939463846288508,3687649985,0.04,21323,10,3,ms_xenium
Endothelial,0.1944441795349121,0.4847733831981782,10.232021230200775,9.575481265432598,100.0,100.0,0.9955571,81069.58527676344,0.3391470331482338,0.0976630191041827,369133708,0.04,21323,10,3,ms_xenium
Endothelial,0.1832327842712402,0.4089498559237741,10.103728851077308,9.14134218756634,100.0,100.0,0.99315983,80818.30894161691,0.341195356338914,0.0823875216255611,2995172877,0.04,21323,10,3,ms_xenium
Endothelial,0.1944210529327392,0.3732239961398101,10.732624526402908,9.694490938576914,100.0,100.0,0.99872285,80879.48426207967,0.3406966749667582,0.0751901476617181,865305066,0.04,21323,10,3,ms_xenium
Endothelial,0.1845366954803466,0.5536972002003507,12.145186069715988,11.827694961700132,100.0,100.0,0.98887855,81059.122261842,0.3392323242525294,0.1115484927913067,404488628,0.04,21323,10,3,ms_xenium
Endothelial,0.2041666507720947,0.3725690303204962,10.339442700870784,10.704465626521262,100.0,100.0,0.99816227,80919.48507128823,0.3403706013430717,0.0750581974731532,2261209995,0.04,21323,10,3,ms_xenium
Endothelial,0.1989600658416748,0.3690683614038374,10.163609750838338,7.908297433478896,100.0,100.0,0.99708587,80871.71647545938,0.3407599954440539,0.0743529485730805,4190266092,0.04,21323,10,3,ms_xenium
Endothelial,0.2150397300720214,0.3951583974158863,9.811125706159595,8.954556942801487,100.0,100.0,0.99543935,80868.9224292855,0.3407827716023039,0.0796090780838707,3160032368,0.04,21323,10,3,ms_xenium
Endothelial,0.205958604812622,0.3832559618276968,11.001922072156448,10.45337855143969,100.0,100.0,0.9983558,81083.25614546277,0.3390355926603054,0.0772111993336662,3269070126,0.04,21323,10,3,ms_xenium
Endothelial,0.2050848007202148,0.3239179488898598,7.985411649909242,6.4819078440317055,100.0,100.0,0.99878865,80921.35503726346,0.3403553579869052,0.0652568930701494,3081541439,0.04,21323,10,3,ms_xenium
Endothelial,0.2250759601593017,0.341850416003838,13.333974252268648,9.721750508134887,100.0,100.0,0.9992576,80976.92789551521,0.3399023460697143,0.0688695891030535,3376120482,0.04,21323,10,3,ms_xenium
Endothelial,0.2260229587554931,0.4102590473914415,12.413875660293613,10.538016608277625,100.0,100.0,0.99775964,81091.17166442118,0.3389710679169015,0.0826512728869738,2204291346,0.04,21323,10,3,ms_xenium
Endothelial,0.1847198009490966,0.4963508373149657,13.342553814076098,12.331425205153757,100.0,100.0,0.99513644,81119.48990134858,0.3387402268335829,0.099995426702814,550243861,0.04,21323,10,3,ms_xenium
Endothelial,0.1838827133178711,0.5040126986317018,13.478283571733847,11.024267532809768,100.0,100.0,0.9953005,81177.41709006274,0.3382680231780142,0.1015389943451077,3606691181,0.04,21323,10,3,ms_xenium
Endothelial,0.1748867034912109,0.4065073278553071,13.10717572753842,10.84577251141272,100.0,100.0,0.99769014,80966.34067474476,0.3399886496598089,0.0818954470321924,1934392872,0.04,21323,10,3,ms_xenium
Endothelial,0.1547281742095947,0.4609042824805874,15.819899060061458,14.707838360396195,100.0,100.0,0.9977756,81463.42080109668,0.3359366136818122,0.092854321844439,383329927,0.02,21323,10,3,ms_xenium
Endothelial,0.1745181083679199,0.5257197421822145,15.207499422612935,13.18690399792053,100.0,100.0,0.99636954,81631.18155856343,0.3345690823947738,0.10591212101098,3324115916,0.02,21323,10,3,ms_xenium
Endothelial,0.1340405941009521,0.5667536833772114,18.98701525281311,14.072511550154609,100.0,100.0,0.9925296,81273.8107333752,0.337482253459923,0.1141788673335779,2811363264,0.02,21323,10,3,ms_xenium
Endothelial,0.1338968276977539,0.4124901299034262,12.179930650247783,10.05675054681244,100.0,100.0,0.996412,81049.51715721347,0.3393106219503531,0.083100749408464,1884968544,0.02,21323,10,3,ms_xenium
Endothelial,0.1468615531921386,0.5726252067467951,18.12067183416729,16.334902752856898,100.0,100.0,0.9950127,81509.03626880483,0.3355647711829719,0.1153617513756663,1859786275,0.02,21323,10,3,ms_xenium
Endothelial,0.1417582035064697,0.4301496898502473,12.561808312116026,10.114467002891857,100.0,100.0,0.9982131,81436.57285509454,0.3361554694303501,0.0866584652407146,3687649985,0.02,21323,10,3,ms_xenium
Endothelial,0.1443397998809814,0.8089195388323488,15.18306363659197,15.788063253773068,100.0,100.0,0.98059005,81756.51007096808,0.3335474450079415,0.1629658869749333,369133708,0.02,21323,10,3,ms_xenium
Endothelial,0.1250903606414795,0.4408741627937595,9.551929152107524,8.719858514516124,100.0,100.0,0.9982841,81298.50148667571,0.3372809824466725,0.0888190302433859,2995172877,0.02,21323,10,3,ms_xenium
Endothelial,0.1339983940124511,0.4386770767782483,12.3379526070135,11.38687413410656,100.0,100.0,0.9978785,81215.44009360416,0.3379580719846883,0.0883764026962817,865305066,0.02,21323,10,3,ms_xenium
Endothelial,0.1544313430786132,0.5752390929987468,13.94156963787635,12.77528515866983,100.0,100.0,0.99412745,81554.34617268815,0.3351954195413317,0.1158883479913393,404488628,0.02,21323,10,3,ms_xenium
Endothelial,0.1655013561248779,0.4983054161803881,13.096569041115124,12.870229735516466,100.0,100.0,0.99708575,81517.57146992421,0.3354951949915659,0.1003891984726563,2261209995,0.02,21323,10,3,ms_xenium
Endothelial,0.1549477577209472,0.5593420662020124,16.710413477903842,14.878284222851953,100.0,100.0,0.9960146,81664.96090991866,0.3342937240777771,0.1126857141719935,4190266092,0.02,21323,10,3,ms_xenium
Endothelial,0.1343653202056884,0.5109046880983316,13.847669724144405,14.084709340514555,100.0,100.0,0.991149,81235.75875102606,0.3377924408790909,0.1029274626939777,3160032368,0.02,21323,10,3,ms_xenium
Endothelial,0.1447291374206543,0.6221009880146706,14.731866050086175,14.676423403122698,100.0,100.0,0.9942908,81676.8428227504,0.3341968665778907,0.1253292007832249,3269070126,0.02,21323,10,3,ms_xenium
Endothelial,0.1448562145233154,0.526348756299225,15.177986977455904,13.311381131711364,100.0,100.0,0.996443,81404.27706163967,0.3364187342644875,0.1060388429389066,3081541439,0.02,21323,10,3,ms_xenium
Endothelial,0.1545770168304443,0.5383457028635834,14.20814765157755,12.16240388252225,100.0,100.0,0.9952798,81415.27358512559,0.3363290941714006,0.108455761982145,3376120482,0.02,21323,10,3,ms_xenium
Endothelial,0.124009370803833,0.5885128807800678,16.411301031420745,14.190137788941128,100.0,100.0,0.9926119,81604.20176782599,0.3347890128988341,0.1185625009762239,2204291346,0.02,21323,10,3,ms_xenium
Endothelial,0.1241405010223388,0.593457173393155,17.221093038813013,16.189207456895883,100.0,100.0,0.99499613,81545.14417556179,0.3352704312375327,0.119558584013504,550243861,0.02,21323,10,3,ms_xenium
Endothelial,0.1439228057861328,0.5742369150200224,13.51377077971499,12.129093002393608,100.0,100.0,0.9957094,81648.03760100708,0.3344316774034909,0.1156864480305035,3606691181,0.02,21323,10,3,ms_xenium
Endothelial,0.1153948307037353,0.5868261397827963,16.833934340073835,14.698536542899854,100.0,100.0,0.9959409,81578.70337438564,0.3349968675325723,0.1182226881400621,1934392872,0.02,21323,10,3,ms_xenium
Endothelial,0.1090736389160156,0.5877205606821696,18.195424615759663,16.285641084991955,100.0,100.0,0.996969,81862.45803194112,0.3326837915909184,0.1184028792322511,383329927,0.01,21323,10,3,ms_xenium
Endothelial,0.1153910160064697,1.0040974605355852,17.15559844610533,18.50444691000446,100.0,100.0,0.9697718,82589.36045845598,0.3267583187574983,0.2022866619115914,3324115916,0.01,21323,10,3,ms_xenium
Endothelial,0.1059424877166748,0.5342179855965047,17.5344467526636,14.185389559088954,100.0,100.0,0.9964438,81983.83011969966,0.3316944056946615,0.1076241871798078,2811363264,0.01,21323,10,3,ms_xenium
Endothelial,0.1049442291259765,0.633464882081248,19.605969919053976,14.438942886812688,100.0,100.0,0.99262685,81683.03678611667,0.3341463753973426,0.1276185843215706,1884968544,0.01,21323,10,3,ms_xenium
Endothelial,0.1053328514099121,0.5698633059749642,17.38344394926847,14.225060195965291,100.0,100.0,0.99589515,81938.38604471186,0.3320648510556312,0.1148053355797666,1859786275,0.01,21323,10,3,ms_xenium
Endothelial,0.1052167415618896,0.8245268815151491,16.124448480428295,14.95987534522626,100.0,100.0,0.9924238,82454.96923903644,0.3278538323927172,0.1661101606900864,3687649985,0.01,21323,10,3,ms_xenium
Endothelial,0.0930466651916503,0.8376927394038464,19.120180599762453,16.33960590176225,100.0,100.0,0.9833438,82549.60013589732,0.3270824320120089,0.168762569991158,369133708,0.01,21323,10,3,ms_xenium
Endothelial,0.1001851558685302,0.6124008447231564,16.17670746827963,14.988842714606468,100.0,100.0,0.99514866,81792.42892958545,0.3332546461216245,0.1233749984436852,2995172877,0.01,21323,10,3,ms_xenium
Endothelial,0.1137909889221191,0.8144948753340562,23.08009408594769,20.09191666413354,100.0,100.0,0.98610955,82473.26242763086,0.3277047122521054,0.1640891008603291,865305066,0.01,21323,10,3,ms_xenium
Endothelial,0.1112997531890869,0.6939358590474068,19.850959449369878,17.8827557918391,100.0,100.0,0.9935348,82184.12150770953,0.3300616952577041,0.1398011388581514,404488628,0.01,21323,10,3,ms_xenium
Endothelial,0.0923240184783935,0.9643805268145136,18.20016737352709,15.342216929092062,100.0,100.0,0.9706192,82484.217276067,0.3276154118805084,0.1942852414722707,2261209995,0.01,21323,10,3,ms_xenium
Endothelial,0.1041631698608398,0.8288430623029353,18.95896687325739,20.132441563853902,100.0,100.0,0.9877038,82753.07525875623,0.3254237688011046,0.1669797035761947,4190266092,0.01,21323,10,3,ms_xenium
Endothelial,0.1034886837005615,0.6392284857329958,17.47230250176889,17.9846476329181,100.0,100.0,0.98892695,82118.9120319681,0.3305932617553426,0.1287797267296707,3160032368,0.01,21323,10,3,ms_xenium
Endothelial,0.1147639751434326,0.735604524435525,20.524082183849018,17.388205395620094,100.0,100.0,0.9910156,82180.59732571068,0.3300904232464031,0.1481957574673623,3269070126,0.01,21323,10,3,ms_xenium
Endothelial,0.1143386363983154,0.8065754971488136,20.547467224206475,16.43321942177658,100.0,100.0,0.98830956,82303.8415340405,0.3290857764304115,0.1624936535651495,3081541439,0.01,21323,10,3,ms_xenium
Endothelial,0.1045987606048584,0.784819895340822,21.832180714895685,20.34761155533614,100.0,100.0,0.9917043,82581.29631740069,0.3268240550200351,0.1581107442952974,3376120482,0.01,21323,10,3,ms_xenium
Endothelial,0.0940113067626953,0.6496490429528384,19.690998198800944,15.999125287632324,100.0,100.0,0.9946855,82084.06936829569,0.3308772878494976,0.1308790645112207,2204291346,0.01,21323,10,3,ms_xenium
Endothelial,0.1160519123077392,0.865223691919972,20.06638476273572,18.10572400955927,100.0,100.0,0.9856121,82876.38198544983,0.3244186123556873,0.1743089882449827,550243861,0.01,21323,10,3,ms_xenium
Endothelial,0.1154725551605224,0.653880399087223,14.418890573993965,13.39875543131536,100.0,100.0,0.9974456,82467.03633899604,0.327755465307424,0.1317315185223355,3606691181,0.01,21323,10,3,ms_xenium
Endothelial,0.1042072772979736,0.8438890189868414,18.14663344885788,16.79028196531617,100.0,100.0,0.992362,82819.9888401598,0.3248783109867804,0.1700108798040784,1934392872,0.01,21323,10,3,ms_xenium
Endothelial,0.1149888038635253,0.8283350255896217,23.68015247584429,17.764956525973485,100.0,100.0,0.9877515,83359.59320000977,0.3204796312486813,0.1668773538990928,383329927,0.005,21323,10,3,ms_xenium
Endothelial,0.116934061050415,1.256416176830696,22.41252916581082,23.93970153356249,100.0,100.0,0.9618111,84470.22062125438,0.3114261567071407,0.2531190889052129,3324115916,0.005,21323,10,3,ms_xenium
Endothelial,0.0961742401123046,1.2606490212795822,35.121730897445275,30.48547955532346,100.0,100.0,0.9685841,84624.38553930465,0.3101694542936502,0.2539718427539274,2811363264,0.005,21323,10,3,ms_xenium
Endothelial,0.0955500602722168,0.6138002652599867,19.640340027225008,17.69862720487434,100.0,100.0,0.9965938,82930.80195503736,0.3239749984129845,0.1236569273600824,1884968544,0.005,21323,10,3,ms_xenium
Endothelial,0.0828886032104492,0.9646053265667311,31.51123840150865,25.642786743176742,100.0,100.0,0.983593,84127.17002220398,0.3142225939331211,0.1943305298962154,1859786275,0.005,21323,10,3,ms_xenium
Endothelial,0.1044678688049316,0.992751292798992,22.053439217431944,22.67919110823116,100.0,100.0,0.98288226,83828.34422280903,0.3166585249352081,0.2000008495406486,3687649985,0.005,21323,10,3,ms_xenium
Endothelial,0.0964775085449218,1.0921768182726916,29.25487397161432,27.09727652549567,100.0,100.0,0.9762966,83795.43010839706,0.3169268301212553,0.220031233489785,369133708,0.005,21323,10,3,ms_xenium
Endothelial,0.1050295829772949,0.8141475313633221,19.10765465475349,16.324311740237327,100.0,100.0,0.9871128,83029.36544267427,0.3231715408276799,0.1640191245331931,2995172877,0.005,21323,10,3,ms_xenium
Endothelial,0.0954434871673584,0.9243351882869572,25.048061073686643,19.842396613118535,100.0,100.0,0.9933319,83539.46217816763,0.3190133976734827,0.1862176602122422,865305066,0.005,21323,10,3,ms_xenium
Endothelial,0.0937907695770263,1.2749026667071115,25.783093014477423,22.717961185936858,100.0,100.0,0.94689494,83715.83949388789,0.3175756269980664,0.2568433990190616,404488628,0.005,21323,10,3,ms_xenium
Endothelial,0.1170856952667236,1.12850274990787,22.066945192804187,18.901590726239466,100.0,100.0,0.9626727,83623.30459311236,0.3183299414984561,0.2273494986384583,2261209995,0.005,21323,10,3,ms_xenium
Endothelial,0.0939457416534423,1.2118452270016384,27.27051255974981,26.22946072721025,100.0,100.0,0.972245,84449.32125896316,0.3115965215304997,0.2441397726400966,4190266092,0.005,21323,10,3,ms_xenium
Endothelial,0.0944066047668457,0.7831828562546311,20.781166249209203,19.199299468316767,100.0,100.0,0.9894782,82859.97052852724,0.3245523932299896,0.1577809444649227,3160032368,0.005,21323,10,3,ms_xenium
Endothelial,0.1037993431091308,1.02115169749296,22.717178153373045,22.159342308410604,100.0,100.0,0.9717093,83530.62435601777,0.3190854407333837,0.2057224286584932,3269070126,0.005,21323,10,3,ms_xenium
Endothelial,0.1034579277038574,1.287192515351285,32.1418131044288,28.240857115178223,100.0,100.0,0.9585178,84623.8865621839,0.3101735217933113,0.2593193264617049,3081541439,0.005,21323,10,3,ms_xenium
Endothelial,0.1149594783782959,1.1877813008259497,30.86017014603961,30.923153645492715,100.0,100.0,0.97032046,85447.30683255124,0.3034612667992784,0.239291825613151,3376120482,0.005,21323,10,3,ms_xenium
Endothelial,0.0935616493225097,0.9730186657016864,25.929318062344866,21.858226799685923,100.0,100.0,0.98623997,83928.40983166295,0.3158428225449074,0.196025491148515,2204291346,0.005,21323,10,3,ms_xenium
Endothelial,0.0829408168792724,1.3000762225172176,27.94251074635453,26.15984006840729,100.0,100.0,0.9561431,84579.60486061864,0.3105344918631192,0.2619148933444782,550243861,0.005,21323,10,3,ms_xenium
Endothelial,0.1038334369659423,1.1843833859840227,22.86181313489114,22.967830408094077,100.0,100.0,0.96763533,83625.53663773685,0.3183117465945695,0.2386072776704976,3606691181,0.005,21323,10,3,ms_xenium
Endothelial,0.1048324108123779,1.233315725542686,30.140662671310505,26.641212179690047,100.0,100.0,0.97358936,85647.90517218212,0.3018260541922564,0.2484652446686082,1934392872,0.005,21323,10,3,ms_xenium
T_cell,1.7649118900299072,0.0908548608422279,1.3245041337953607,1.299426833788554,0.0,0.0,0.9997737,53096.01171875,0.4358870387077331,0.0174942339036184,383329927,1.0,13562,10,3,ms_xenium
T_cell,2.3245275020599365,0.0548293590545654,1.2322836511477515,1.2627203067143755,0.0,0.0,0.9999485,53098.05078125,0.4358654022216797,0.0105574712321907,3324115916,1.0,13562,10,3,ms_xenium
T_cell,2.257960557937622,0.0702744051814079,1.440595886006525,1.2567138075828552,0.0,0.0,0.9999118,53082.85546875,0.4360268414020538,0.0135314373553673,2811363264,1.0,13562,10,3,ms_xenium
T_cell,2.3118393421173096,0.0555220283567905,2.3920313791788903,2.246517856915792,18.666666666666668,11.333333333333334,0.99996924,53055.1015625,0.4363217055797577,0.0106908459326731,1884968544,1.0,13562,10,3,ms_xenium
T_cell,2.3508729934692383,0.0959325060248375,2.7757962007428687,2.404865582784017,34.0,15.333333333333334,0.9999525,53104.8046875,0.4357936382293701,0.0184719412423009,1859786275,1.0,13562,10,3,ms_xenium
T_cell,2.382004976272583,0.0447714440524578,1.955564102690501,2.1265180905659995,2.0,10.666666666666666,0.9999926,53037.39453125,0.4365098178386688,0.0086208048851583,3687649985,1.0,13562,10,3,ms_xenium
T_cell,2.682576894760132,0.0398289375007152,1.8021692576521129,2.034681042035421,2.0,12.0,0.999963,53082.00390625,0.4360358715057373,0.0076691184433539,369133708,1.0,13562,10,3,ms_xenium
T_cell,2.126851320266724,0.090946115553379,1.6183859407105168,1.3680935700734456,2.0,0.0,0.9997251,53086.08203125,0.4359925389289856,0.0175118056065191,2995172877,1.0,13562,10,3,ms_xenium
T_cell,2.4789633750915527,0.0856041088700294,2.0131778428999554,1.2635989983876543,14.0,0.0,0.9999034,53086.01953125,0.4359932243824005,0.0164831926930513,865305066,1.0,13562,10,3,ms_xenium
T_cell,2.47301983833313,0.0337155237793922,1.756512330205515,1.9606035947799685,2.6666666666666665,11.333333333333334,0.99998754,53054.96875,0.4363231062889099,0.0064919722767483,404488628,1.0,13562,10,3,ms_xenium
T_cell,2.2500786781311035,0.1250053495168686,3.704067550324177,2.9985337257385254,63.333333333333336,48.0,0.9994206,53123.2421875,0.4355977475643158,0.0240699567803011,2261209995,1.0,13562,10,3,ms_xenium
T_cell,1.9878804683685305,0.0539612658321857,1.1415497524944809,0.9423266251881918,0.0,0.0,0.9999463,53090.87109375,0.4359416663646698,0.0103903194818224,4190266092,1.0,13562,10,3,ms_xenium
T_cell,2.220273017883301,0.1161377653479576,2.215405374959757,1.8075361649195356,8.666666666666666,3.333333333333333,0.9998333,53079.3203125,0.4360643923282623,0.0223624917663546,3160032368,1.0,13562,10,3,ms_xenium
T_cell,2.6145622730255127,0.0506122149527072,1.9259468684682852,2.194351951281229,4.0,20.666666666666668,0.9999533,53071.5078125,0.436147391796112,0.0097454543639436,3269070126,1.0,13562,10,3,ms_xenium
T_cell,2.9163501262664795,0.0607849769294261,1.6663510333389977,1.3902308344841003,1.3333333333333333,2.0,0.99994016,53069.80078125,0.4361655414104461,0.0117042337032112,3081541439,1.0,13562,10,3,ms_xenium
T_cell,2.40938663482666,0.0322102047502994,1.6158272204448672,1.7647530635197957,0.6666666666666666,6.666666666666667,0.99999255,53105.17578125,0.4357897043228149,0.0062021209522216,3376120482,1.0,13562,10,3,ms_xenium
T_cell,2.4714763164520264,0.0812989994883537,2.269513681322029,1.8695042928059893,18.666666666666668,4.0,0.9999077,53054.43359375,0.4363287985324859,0.0156542377456983,2204291346,1.0,13562,10,3,ms_xenium
T_cell,2.7558393478393555,0.0714758858084678,2.3209241569218104,1.9253713687260945,14.0,5.333333333333333,0.9998427,53074.37109375,0.4361169636249542,0.0137627841625331,550243861,1.0,13562,10,3,ms_xenium
T_cell,2.437253475189209,0.0442162007093429,1.919419776608553,2.09591563542684,2.0,10.0,0.9999897,53083.125,0.4360239803791046,0.0085138925858323,3606691181,1.0,13562,10,3,ms_xenium
T_cell,2.21204137802124,0.0534528829157352,2.13996254396944,2.2692081928253174,4.666666666666667,14.666666666666666,0.9999674,53044.81640625,0.436430960893631,0.0102924290289224,1934392872,1.0,13562,10,3,ms_xenium
T_cell,1.6054551601409912,0.1102791929727575,3.042574929048765,2.650642775236965,52.0,36.0,0.99971074,53099.49371847834,0.4358500589267712,0.0212344157837125,383329927,0.64,13562,10,3,ms_xenium
T_cell,1.1609408855438232,0.2450034091812871,4.999078232907355,4.50827365956961,96.66666666666669,96.66666666666669,0.9986121,53087.37961020364,0.4359787639857226,0.04717575563205,3324115916,0.64,13562,10,3,ms_xenium
T_cell,1.624075412750244,0.1235810796942321,4.494760408183465,4.267955916972967,82.66666666666667,74.0,0.99977905,53056.52794981726,0.4363065441804127,0.0237957130306139,2811363264,0.64,13562,10,3,ms_xenium
T_cell,1.352008581161499,0.1183521644190149,2.912809661738592,2.6411464232183346,40.66666666666666,31.33333333333333,0.9997282,53116.92758881241,0.4356648346198543,0.0227888779417935,1884968544,0.64,13562,10,3,ms_xenium
T_cell,1.3408522605895996,0.1649603978433104,3.260593599656561,3.266153872615622,57.333333333333336,58.66666666666666,0.9996021,53080.04041216905,0.4360567385170937,0.031763359716613,1859786275,0.64,13562,10,3,ms_xenium
T_cell,1.210728883743286,0.1555846882801171,4.312798888399207,3.514437746193053,94.66666666666669,73.33333333333333,0.9996802,53141.99688492288,0.4353984885413314,0.0299580534773721,3687649985,0.64,13562,10,3,ms_xenium
T_cell,1.3496341705322266,0.1111461843308553,3.8089222304085086,3.6359021881571807,71.33333333333333,68.66666666666667,0.9998506,53106.53883965547,0.4357752087837924,0.0214013562054045,369133708,0.64,13562,10,3,ms_xenium
T_cell,1.2925782203674316,0.1809780754293322,4.278031410475808,3.6740884862919874,96.66666666666669,78.66666666666667,0.99956506,53093.809721016245,0.4359104479551545,0.0348475863651981,2995172877,0.64,13562,10,3,ms_xenium
T_cell,1.2805984020233154,0.1291970936584399,5.197705078883737,4.0191809286625055,100.0,86.66666666666667,0.99982816,53064.5670562771,0.4362211335461863,0.0248770845237167,865305066,0.64,13562,10,3,ms_xenium
T_cell,1.7254750728607178,0.1219689973873084,3.854258672089191,3.5221907456462027,86.66666666666667,66.66666666666667,0.9998853,53075.74490532855,0.4361023756740842,0.0234853042847751,404488628,0.64,13562,10,3,ms_xenium
T_cell,1.716027021408081,0.0928441124157506,3.818914343264008,3.086571527300528,80.0,56.66666666666666,0.99986607,53087.633684640605,0.4359760645988056,0.0178772661728927,2261209995,0.64,13562,10,3,ms_xenium
T_cell,1.5519402027130127,0.1225796484588271,3.4540542428220413,2.8418250266935963,65.33333333333333,40.0,0.9997237,53087.88757923073,0.4359733671226524,0.0236028860189342,4190266092,0.64,13562,10,3,ms_xenium
T_cell,1.2494730949401855,0.2124338520825575,4.418026471879951,3.993970335028505,98.0,91.33333333333331,0.9991798,53082.781658575404,0.4360276144352934,0.0409044409925183,3160032368,0.64,13562,10,3,ms_xenium
T_cell,1.957047462463379,0.1232423039757173,3.7852015486388826,3.1717920922201404,86.66666666666667,59.333333333333336,0.9996765,53098.93255541655,0.4358560209442232,0.0237304812831695,3269070126,0.64,13562,10,3,ms_xenium
T_cell,1.1594812870025637,0.1659076130717395,4.684409947554788,3.9203268533976696,100.0,84.0,0.9995238,53071.81481135319,0.4361441305408324,0.0319457473588775,3081541439,0.64,13562,10,3,ms_xenium
T_cell,1.1997897624969482,0.1223998657065477,3.290519109579998,2.7367683390906685,64.66666666666667,34.666666666666664,0.9997588,53106.47387865158,0.4357758989550906,0.0235682685937452,3376120482,0.64,13562,10,3,ms_xenium
T_cell,1.3603110313415527,0.1161630935878047,3.64081156311426,3.414530769527349,72.0,65.33333333333333,0.9997771,53089.70921044257,0.4359540133949828,0.0223673692332432,2204291346,0.64,13562,10,3,ms_xenium
T_cell,1.200347661972046,0.1536338559140715,3.7795415875640703,3.3637924547682494,78.0,64.66666666666667,0.99970174,53063.20715450614,0.4362355816783665,0.0295824179248416,550243861,0.64,13562,10,3,ms_xenium
T_cell,1.239194631576538,0.1674196967732503,4.845833038752358,4.831845603585022,100.0,90.66666666666669,0.9997112,53117.985832844686,0.435653591418335,0.0322369012307197,3606691181,0.64,13562,10,3,ms_xenium
T_cell,1.5732123851776123,0.1040288526684419,3.569144626888141,3.123354907606544,55.333333333333336,54.0,0.9998916,53126.27179774229,0.43556555806281,0.0200309038497403,1934392872,0.64,13562,10,3,ms_xenium
T_cell,0.7862341403961182,0.2093735195681926,5.916772601702289,4.747323437925444,84.66666666666667,73.33333333333333,0.99928075,53069.285119626846,0.4361710069823653,0.0403151696050999,383329927,0.32,13562,10,3,ms_xenium
T_cell,0.6048271656036377,0.1505958153480452,4.885028803382374,4.789702872269428,94.0,87.33333333333333,0.9998024,53085.25639902228,0.436001321817803,0.0289974388838477,3324115916,0.32,13562,10,3,ms_xenium
T_cell,0.648794412612915,0.1772921688754907,4.101217429043317,4.268692417593342,81.33333333333333,88.66666666666667,0.9992904,53144.14658481574,0.4353756492827443,0.0341378598048712,2811363264,0.32,13562,10,3,ms_xenium
T_cell,0.612907886505127,0.1925359859730425,6.436705682593126,5.240220453743066,100.0,100.0,0.999396,53117.900610454,0.4356544968545891,0.0370730785134471,1884968544,0.32,13562,10,3,ms_xenium
T_cell,0.6150343418121338,0.1160678221706212,3.786622742831522,3.0206402214794186,66.66666666666667,53.333333333333336,0.9997692,53142.036932813055,0.4353980630567683,0.0223490245860778,1859786275,0.32,13562,10,3,ms_xenium
